l1	phone_l1	l2	phone_l2	surprisal
Lombard	('ˈi',)	Franco-Provençal	ˈi	1.939
Lombard	('ˈi',)	Franco-Provençal	ˈĩ	3.52
Lombard	('ˈiː',)	Franco-Provençal	ˈe	3.365
Lombard	('ˈo',)	Franco-Provençal	ˈɔ̃	3.331
Lombard	('ˈo',)	Franco-Provençal	ˈa	4.106
Lombard	('ˈoː',)	Franco-Provençal	ˈoː	3.95
Lombard	('ˈoː',)	Franco-Provençal	ʒ	5.501
Lombard	('ˈu',)	Franco-Provençal	w	2.042
Lombard	('ˈu',)	Franco-Provençal	ˈɔ̃	3.045
Lombard	('ˈuː',)	Franco-Provençal	ˈɛ	3.755
Lombard	('ˈuː',)	Franco-Provençal	ʒ	5.565
Lombard	('ˈy',)	Franco-Provençal	ˈo	2.695
Lombard	('ˈy',)	Franco-Provençal	ˈu	4.044
Lombard	('ˈyː',)	Franco-Provençal	ˈu	3.783
Lombard	('ˈyː',)	Franco-Provençal	ˈɔ	3.962
Lombard	('ˈø',)	Franco-Provençal	ˈu	3.146
Lombard	('ˈø',)	Franco-Provençal	ˈoː	3.841
Lombard	('ˈøː',)	Franco-Provençal	ˈoː	3.614
Lombard	('ˈøː',)	Franco-Provençal	ˈo	3.964
Lombard	('ˈɔ',)	Franco-Provençal	ˈoː	2.273
Lombard	('ˈɔ',)	Franco-Provençal	ˈu	3.501
Lombard	('ˈɛ',)	Franco-Provençal	ˈɛ	1.728
Lombard	('ˈɛ',)	Franco-Provençal	ˈeː	2.502
Lombard	('-',)	French	ʒ	4.826
Lombard	('-',)	French	ɛ	4.826
Lombard	('a',)	French	-	0.696
Lombard	('a',)	French	a	2.798
Lombard	('b',)	French	b	0.829
Lombard	('d',)	French	d	1.485
Lombard	('d',)	French	-	2.369
Lombard	('e',)	French	-	1.032
Lombard	('e',)	French	ə	3.369
Lombard	('f',)	French	f	0.582
Lombard	('i',)	French	i	3.49
Lombard	('i',)	French	ə	3.661
Lombard	('j',)	French	l	2.204
Lombard	('j',)	French	-	2.587
Lombard	('k',)	French	k	1.697
Lombard	('k',)	French	ʃ	1.862
Lombard	('l',)	French	l	1.336
Lombard	('l',)	French	-	1.507
Lombard	('m',)	French	m	0.852
Lombard	('m',)	French	-	3.079
Lombard	('n',)	French	-	1.545
Lombard	('n',)	French	n	1.6
Lombard	('o',)	French	u	2.796
Lombard	('p',)	French	p	0.615
Lombard	('p',)	French	-	4.038
Lombard	('r',)	French	ʁ	0.283
Lombard	('r',)	French	-	5.157
Lombard	('s',)	French	-	1.177
Lombard	('s',)	French	s	1.82
Lombard	('t',)	French	t	1.223
Lombard	('t',)	French	-	1.623
Lombard	('u',)	French	-	2.379
Lombard	('u',)	French	ɔ	2.969
Lombard	('v',)	French	v	0.767
Lombard	('v',)	French	-	3.172
Lombard	('w',)	French	-	2.866
Lombard	('w',)	French	ɑ̃	3.816
Lombard	('y',)	French	y	3.405
Lombard	('y',)	French	u	3.664
Lombard	('z',)	French	z	2.831
Lombard	('z',)	French	d	3.785
Lombard	('ŋ',)	French	ɛ̃	2.049
Lombard	('ŋ',)	French	-	2.874
Lombard	('ɛ',)	French	-	3.131
Lombard	('ɛ',)	French	a	4.165
Lombard	('ɡ',)	French	ɡ	1.79
Lombard	('ɡ',)	French	-	2.981
Lombard	('ɲ',)	French	ɲ	2.731
Lombard	('ɲ',)	French	ɛ̃	2.902
Lombard	('ʃ',)	French	s	2.559
Lombard	('ʃ',)	French	e	3.859
Lombard	('ʤ',)	French	ʒ	1.166
Lombard	('ʤ',)	French	-	4.479
Lombard	('ʧ',)	French	-	1.393
Lombard	('ʧ',)	French	s	2.737
Lombard	('ˈa',)	French	a	2.403
Lombard	('ˈa',)	French	-	2.445
Lombard	('ˈaː',)	French	ɛ	2.142
Lombard	('ˈaː',)	French	-	3.704
Lombard	('ˈe',)	French	ɛ	2.23
Lombard	('ˈe',)	French	w	2.381
Lombard	('ˈeː',)	French	ɑ̃	2.544
Lombard	('ˈeː',)	French	ɛ̃	3.868
Lombard	('ˈi',)	French	i	1.345
Lombard	('ˈi',)	French	ɛ̃	3.419
Lombard	('ˈiː',)	French	i	3.615
Lombard	('ˈiː',)	French	ʒ	5.166
Lombard	('ˈo',)	French	ɔ̃	3.041
Lombard	('ˈo',)	French	u	3.558
Lombard	('ˈoː',)	French	o	3.211
Lombard	('ˈu',)	French	u	2.081
Lombard	('ˈu',)	French	w	2.781
Lombard	('ˈuː',)	French	ɔ̃	3.761
Lombard	('ˈuː',)	French	ɛ	4.278
Lombard	('ˈy',)	French	y	2.62
Lombard	('ˈy',)	French	ɛ	2.809
Lombard	('ˈyː',)	French	œ	2.903
Lombard	('ˈyː',)	French	ø	3.423
Lombard	('ˈø',)	French	u	3.273
Lombard	('ˈø',)	French	œ	3.277
Lombard	('ˈøː',)	French	œ	1.948
Lombard	('ˈøː',)	French	ø	3.952
Lombard	('ˈɔ',)	French	ɔ	1.747
Lombard	('ˈɔ',)	French	o	2.376
Lombard	('ˈɛ',)	French	o	2.551
Lombard	('ˈɛ',)	French	ɛ	2.638
Lombard	('-',)	Friulian	-	4.991
Lombard	('-',)	Friulian	ɡ	4.991
Lombard	('a',)	Friulian	e	0.895
Lombard	('a',)	Friulian	-	2.963
Lombard	('b',)	Friulian	b	0.944
Lombard	('d',)	Friulian	d	1.018
Lombard	('d',)	Friulian	-	4.307
Lombard	('e',)	Friulian	i	2.608
Lombard	('e',)	Friulian	e	3.634
Lombard	('f',)	Friulian	f	0.779
Lombard	('f',)	Friulian	v	4.536
Lombard	('i',)	Friulian	i	3.665
Lombard	('i',)	Friulian	a	3.669
Lombard	('j',)	Friulian	l	2.426
Lombard	('j',)	Friulian	-	2.66
Lombard	('k',)	Friulian	k	1.465
Lombard	('k',)	Friulian	c	1.757
Lombard	('l',)	Friulian	l	0.687
Lombard	('l',)	Friulian	-	3.1
Lombard	('m',)	Friulian	m	0.963
Lombard	('m',)	Friulian	-	3.295
Lombard	('n',)	Friulian	n	0.629
Lombard	('n',)	Friulian	-	3.446
Lombard	('o',)	Friulian	o	2.69
Lombard	('p',)	Friulian	p	0.791
Lombard	('p',)	Friulian	c	4.767
Lombard	('r',)	Friulian	r	0.536
Lombard	('r',)	Friulian	-	3.4
Lombard	('s',)	Friulian	s	0.721
Lombard	('s',)	Friulian	-	3.651
Lombard	('t',)	Friulian	t	0.716
Lombard	('t',)	Friulian	-	4.657
Lombard	('u',)	Friulian	o	2.574
Lombard	('u',)	Friulian	u	3.2
Lombard	('v',)	Friulian	v	1.078
Lombard	('v',)	Friulian	-	3.694
Lombard	('w',)	Friulian	w	2.944
Lombard	('w',)	Friulian	-	3.552
Lombard	('y',)	Friulian	u	3.966
Lombard	('y',)	Friulian	o	3.966
Lombard	('z',)	Friulian	e	3.658
Lombard	('z',)	Friulian	s	4.175
Lombard	('ŋ',)	Friulian	ŋ	1.751
Lombard	('ŋ',)	Friulian	n	2.709
Lombard	('ɛ',)	Friulian	ˈi	3.5
Lombard	('ɛ',)	Friulian	ˈaː	4.534
Lombard	('ɡ',)	Friulian	ɡ	1.74
Lombard	('ɡ',)	Friulian	-	3.069
Lombard	('ɲ',)	Friulian	ɲ	2.579
Lombard	('ɲ',)	Friulian	n	3.795
Lombard	('ʃ',)	Friulian	ʧ	3.078
Lombard	('ʃ',)	Friulian	z	3.603
Lombard	('ʤ',)	Friulian	ʤ	1.649
Lombard	('ʤ',)	Friulian	l	3.897
Lombard	('ʦ',)	Friulian	ʧ	3.445
Lombard	('ʧ',)	Friulian	t	2.925
Lombard	('ʧ',)	Friulian	-	3.058
Lombard	('ˈa',)	Friulian	ˈa	0.895
Lombard	('ˈa',)	Friulian	ˈaː	2.093
Lombard	('ˈaː',)	Friulian	ˈaː	2.008
Lombard	('ˈaː',)	Friulian	ˈa	3.132
Lombard	('ˈe',)	Friulian	ˈe	2.071
Lombard	('ˈe',)	Friulian	ˈɛ	3.001
Lombard	('ˈeː',)	Friulian	ˈe	2.018
Lombard	('ˈeː',)	Friulian	ˈi	3.245
Lombard	('ˈi',)	Friulian	ˈi	1.655
Lombard	('ˈi',)	Friulian	ˈiː	3.228
Lombard	('ˈo',)	Friulian	ˈɔ	2.869
Lombard	('ˈo',)	Friulian	ˈo	3.736
Lombard	('ˈoː',)	Friulian	ˈa	3.639
Lombard	('ˈoː',)	Friulian	-	5.448
Lombard	('ˈu',)	Friulian	ˈo	1.816
Lombard	('ˈu',)	Friulian	ˈɔ	3.045
Lombard	('ˈuː',)	Friulian	ˈaː	3.832
Lombard	('ˈuː',)	Friulian	-	5.383
Lombard	('ˈy',)	Friulian	ˈu	1.685
Lombard	('ˈy',)	Friulian	ˈuː	3.513
Lombard	('ˈyː',)	Friulian	ˈu	3.637
Lombard	('ˈyː',)	Friulian	ˈo	3.896
Lombard	('ˈø',)	Friulian	ˈɔ	2.202
Lombard	('ˈø',)	Friulian	ˈuː	3.996
Lombard	('ˈøː',)	Friulian	ˈuː	1.851
Lombard	('ˈɔ',)	Friulian	w	1.481
Lombard	('ˈɔ',)	Friulian	ˈɔ	3.51
Lombard	('ˈɛ',)	Friulian	j	2.026
Lombard	('ˈɛ',)	Friulian	ˈeː	2.616
Lombard	('-',)	Galician	-	5.067
Lombard	('-',)	Galician	ʃ	5.067
Lombard	('a',)	Galician	ɐ	0.821
Lombard	('a',)	Galician	a	2.855
Lombard	('b',)	Galician	b	1.359
Lombard	('b',)	Galician	β	3.414
Lombard	('d',)	Galician	d	1.928
Lombard	('d',)	Galician	ð	2.29
Lombard	('e',)	Galician	-	1.913
Lombard	('e',)	Galician	e	3.469
Lombard	('f',)	Galician	f	1.489
Lombard	('f',)	Galician	β	2.186
Lombard	('i',)	Galician	e	2.763
Lombard	('i',)	Galician	i	3.533
Lombard	('j',)	Galician	-	3.095
Lombard	('j',)	Galician	ˈe	3.462
Lombard	('k',)	Galician	k	0.751
Lombard	('k',)	Galician	ɣ	4.205
Lombard	('l',)	Galician	l	1.008
Lombard	('l',)	Galician	-	3.048
Lombard	('m',)	Galician	m	0.947
Lombard	('m',)	Galician	ɪ	3.512
Lombard	('n',)	Galician	n	0.817
Lombard	('n',)	Galician	-	3.175
Lombard	('o',)	Galician	o	2.764
Lombard	('p',)	Galician	p	0.912
Lombard	('p',)	Galician	ʧ	3.479
Lombard	('r',)	Galician	ɾ	0.748
Lombard	('r',)	Galician	r	2.657
Lombard	('s',)	Galician	s	1.595
Lombard	('s',)	Galician	θ	2.0
Lombard	('t',)	Galician	t	0.843
Lombard	('t',)	Galician	d	3.396
Lombard	('u',)	Galician	o	2.507
Lombard	('u',)	Galician	ɪ	3.218
Lombard	('v',)	Galician	b	1.636
Lombard	('v',)	Galician	β	2.162
Lombard	('w',)	Galician	w	2.782
Lombard	('w',)	Galician	-	3.986
Lombard	('y',)	Galician	-	3.889
Lombard	('y',)	Galician	j	3.889
Lombard	('z',)	Galician	-	3.367
Lombard	('z',)	Galician	θ	3.633
Lombard	('ŋ',)	Galician	ŋ	1.509
Lombard	('ŋ',)	Galician	-	4.389
Lombard	('ɛ',)	Galician	a	4.076
Lombard	('ɛ',)	Galician	ɐ	4.076
Lombard	('ɡ',)	Galician	ɡ	1.923
Lombard	('ɡ',)	Galician	ɣ	3.082
Lombard	('ɲ',)	Galician	ɲ	1.767
Lombard	('ɲ',)	Galician	-	3.795
Lombard	('ʃ',)	Galician	s	3.712
Lombard	('ʃ',)	Galician	ʃ	4.229
Lombard	('ʤ',)	Galician	ʃ	1.717
Lombard	('ʤ',)	Galician	ʎ	3.155
Lombard	('ʧ',)	Galician	ʊ	2.343
Lombard	('ʧ',)	Galician	ʎ	3.216
Lombard	('ˈa',)	Galician	ˈa	1.168
Lombard	('ˈa',)	Galician	ˈɑ	2.971
Lombard	('ˈaː',)	Galician	ˈa	1.662
Lombard	('ˈaː',)	Galician	a	3.418
Lombard	('ˈe',)	Galician	ˈe	1.433
Lombard	('ˈe',)	Galician	ˈɛ	2.047
Lombard	('ˈeː',)	Galician	ˈe	2.637
Lombard	('ˈeː',)	Galician	ʊ	3.758
Lombard	('ˈi',)	Galician	ˈi	1.159
Lombard	('ˈi',)	Galician	ˈu	3.616
Lombard	('ˈiː',)	Galician	ˈi	3.059
Lombard	('ˈo',)	Galician	ˈo	2.188
Lombard	('ˈoː',)	Galician	ˈa	3.46
Lombard	('ˈu',)	Galician	ˈo	1.755
Lombard	('ˈu',)	Galician	ˈu	2.353
Lombard	('ˈuː',)	Galician	ˈo	3.46
Lombard	('ˈy',)	Galician	ˈu	1.808
Lombard	('ˈy',)	Galician	ˈo	3.275
Lombard	('ˈyː',)	Galician	ˈo	2.385
Lombard	('ˈyː',)	Galician	ˈu	3.385
Lombard	('ˈø',)	Galician	ˈo	2.948
Lombard	('ˈø',)	Galician	ˈɔ	3.314
Lombard	('ˈøː',)	Galician	ˈɔ	2.345
Lombard	('ˈøː',)	Galician	ˈo	4.329
Lombard	('ˈɔ',)	Galician	ˈɔ	2.053
Lombard	('ˈɔ',)	Galician	ˈo	2.807
Lombard	('ˈɛ',)	Galician	ˈe	1.612
Lombard	('ˈɛ',)	Galician	ˈɛ	1.766
Lombard	('-',)	Italian	ʣ	4.73
Lombard	('-',)	Italian	-	4.73
Lombard	('a',)	Italian	a	0.442
Lombard	('a',)	Italian	e	3.553
Lombard	('b',)	Italian	b	0.788
Lombard	('b',)	Italian	r	5.023
Lombard	('d',)	Italian	d	1.526
Lombard	('d',)	Italian	t	1.723
Lombard	('e',)	Italian	e	1.243
Lombard	('e',)	Italian	i	3.458
Lombard	('f',)	Italian	f	0.937
Lombard	('f',)	Italian	v	3.1
Lombard	('i',)	Italian	i	2.586
Lombard	('i',)	Italian	a	3.769
Lombard	('j',)	Italian	j	1.564
Lombard	('j',)	Italian	-	3.141
Lombard	('k',)	Italian	k	0.502
Lombard	('k',)	Italian	-	4.043
Lombard	('l',)	Italian	l	0.323
Lombard	('m',)	Italian	m	0.609
Lombard	('m',)	Italian	e	4.209
Lombard	('n',)	Italian	n	0.307
Lombard	('o',)	Italian	o	2.412
Lombard	('p',)	Italian	p	0.455
Lombard	('r',)	Italian	r	0.364
Lombard	('r',)	Italian	-	3.875
Lombard	('s',)	Italian	s	1.127
Lombard	('s',)	Italian	ʧ	2.678
Lombard	('t',)	Italian	t	0.637
Lombard	('t',)	Italian	d	3.238
Lombard	('u',)	Italian	o	1.278
Lombard	('u',)	Italian	e	3.275
Lombard	('v',)	Italian	v	1.113
Lombard	('v',)	Italian	p	2.384
Lombard	('w',)	Italian	w	2.083
Lombard	('y',)	Italian	u	3.438
Lombard	('y',)	Italian	o	3.696
Lombard	('z',)	Italian	ʤ	2.414
Lombard	('z',)	Italian	z	3.501
Lombard	('ŋ',)	Italian	ŋ	1.871
Lombard	('ŋ',)	Italian	o	2.485
Lombard	('ɛ',)	Italian	e	3.454
Lombard	('ɛ',)	Italian	o	3.454
Lombard	('ɡ',)	Italian	ɡ	1.724
Lombard	('ɡ',)	Italian	v	3.651
Lombard	('ɲ',)	Italian	ɲ	1.358
Lombard	('ɲ',)	Italian	n	3.412
Lombard	('ʃ',)	Italian	ʧ	2.442
Lombard	('ʃ',)	Italian	s	3.83
Lombard	('ʤ',)	Italian	ʤ	1.242
Lombard	('ʤ',)	Italian	ɡ	3.557
Lombard	('ʦ',)	Italian	t	3.837
Lombard	('ʦ',)	Italian	-	4.096
Lombard	('ʧ',)	Italian	k	1.635
Lombard	('ʧ',)	Italian	t	2.604
Lombard	('ˈa',)	Italian	ˈa	0.311
Lombard	('ˈaː',)	Italian	ˈa	1.05
Lombard	('ˈaː',)	Italian	ˈɛ	5.209
Lombard	('ˈe',)	Italian	ˈe	1.223
Lombard	('ˈe',)	Italian	ˈɛ	2.355
Lombard	('ˈeː',)	Italian	ˈɛ	2.459
Lombard	('ˈeː',)	Italian	ˈe	3.434
Lombard	('ˈi',)	Italian	ˈi	1.104
Lombard	('ˈi',)	Italian	ˈu	3.114
Lombard	('ˈiː',)	Italian	ˈi	3.597
Lombard	('ˈiː',)	Italian	ʣ	5.148
Lombard	('ˈo',)	Italian	ˈo	3.384
Lombard	('ˈo',)	Italian	ˈɔ	3.642
Lombard	('ˈoː',)	Italian	ˈa	3.974
Lombard	('ˈoː',)	Italian	ʣ	5.008
Lombard	('ˈu',)	Italian	ˈo	1.158
Lombard	('ˈu',)	Italian	ˈu	3.426
Lombard	('ˈuː',)	Italian	ˈo	3.211
Lombard	('ˈuː',)	Italian	o	3.469
Lombard	('ˈy',)	Italian	ˈu	1.084
Lombard	('ˈy',)	Italian	ˈo	4.48
Lombard	('ˈyː',)	Italian	ˈo	2.025
Lombard	('ˈyː',)	Italian	ˈu	4.195
Lombard	('ˈø',)	Italian	ˈɔ	1.461
Lombard	('ˈø',)	Italian	ˈo	4.452
Lombard	('ˈøː',)	Italian	w	1.891
Lombard	('ˈøː',)	Italian	ˈɔ	4.248
Lombard	('ˈɔ',)	Italian	ˈɔ	0.78
Lombard	('ˈɔ',)	Italian	ˈo	4.797
Lombard	('ˈɛ',)	Italian	ˈɛ	0.886
Lombard	('ˈɛ',)	Italian	ˈe	2.246
Lombard	('-',)	Latin	ɛ	5.17
Lombard	('-',)	Latin	ʊ̃ː	5.17
Lombard	('a',)	Latin	ãː	1.095
Lombard	('a',)	Latin	a	3.009
Lombard	('b',)	Latin	b	1.144
Lombard	('b',)	Latin	r	5.947
Lombard	('d',)	Latin	d	1.57
Lombard	('d',)	Latin	t	2.367
Lombard	('e',)	Latin	ɛ	2.106
Lombard	('e',)	Latin	ɔ	3.367
Lombard	('f',)	Latin	f	1.037
Lombard	('f',)	Latin	ʊ̃ː	4.039
Lombard	('i',)	Latin	ɛ	2.941
Lombard	('i',)	Latin	iː	3.736
Lombard	('j',)	Latin	i	2.607
Lombard	('j',)	Latin	ɫ	2.748
Lombard	('k',)	Latin	k	1.019
Lombard	('k',)	Latin	kʷ	3.434
Lombard	('l',)	Latin	ɫ	1.502
Lombard	('l',)	Latin	lʲ	1.769
Lombard	('m',)	Latin	m	0.912
Lombard	('m',)	Latin	ɛ̃ː	4.334
Lombard	('n',)	Latin	n	0.638
Lombard	('n',)	Latin	ŋ	3.881
Lombard	('o',)	Latin	oː	4.317
Lombard	('o',)	Latin	ʊ	4.575
Lombard	('p',)	Latin	p	0.694
Lombard	('r',)	Latin	r	0.425
Lombard	('s',)	Latin	s	1.067
Lombard	('s',)	Latin	k	2.349
Lombard	('t',)	Latin	t	0.888
Lombard	('t',)	Latin	d	3.601
Lombard	('u',)	Latin	ɔ	2.959
Lombard	('u',)	Latin	a	3.884
Lombard	('v',)	Latin	w	1.356
Lombard	('v',)	Latin	p	2.55
Lombard	('w',)	Latin	kʷ	3.448
Lombard	('w',)	Latin	ɡʷ	4.056
Lombard	('y',)	Latin	o	3.761
Lombard	('z',)	Latin	ɡ	3.22
Lombard	('z',)	Latin	t	4.349
Lombard	('ŋ',)	Latin	ŋ	2.192
Lombard	('ŋ',)	Latin	ʊ̃ː	2.983
Lombard	('ɛ',)	Latin	ɛ	3.966
Lombard	('ɛ',)	Latin	aː	4.741
Lombard	('ɡ',)	Latin	k	2.845
Lombard	('ɡ',)	Latin	ɡ	3.152
Lombard	('ɲ',)	Latin	ɡ	2.498
Lombard	('ɲ',)	Latin	n	2.67
Lombard	('ʃ',)	Latin	k	4.286
Lombard	('ʃ',)	Latin	-	4.544
Lombard	('ʤ',)	Latin	ɡ	2.164
Lombard	('ʤ',)	Latin	j	2.915
Lombard	('ʦ',)	Latin	-	4.205
Lombard	('ʦ',)	Latin	t	4.981
Lombard	('ʧ',)	Latin	k	1.614
Lombard	('ʧ',)	Latin	t	3.035
Lombard	('ˈa',)	Latin	ˈa	1.11
Lombard	('ˈa',)	Latin	ˈaː	2.114
Lombard	('ˈaː',)	Latin	ˈa	2.079
Lombard	('ˈaː',)	Latin	ˈaː	2.674
Lombard	('ˈe',)	Latin	ˈɪ	1.793
Lombard	('ˈe',)	Latin	ˈɛ	2.672
Lombard	('ˈeː',)	Latin	ˈɪ	2.908
Lombard	('ˈeː',)	Latin	ˈɛ	3.387
Lombard	('ˈi',)	Latin	ˈiː	1.379
Lombard	('ˈi',)	Latin	ˈuː	3.506
Lombard	('ˈiː',)	Latin	ˈiː	3.975
Lombard	('ˈiː',)	Latin	iː	4.492
Lombard	('ˈo',)	Latin	ˈoː	4.141
Lombard	('ˈo',)	Latin	ˈɔ	4.141
Lombard	('ˈoː',)	Latin	ˈa	3.761
Lombard	('ˈu',)	Latin	ˈʊ	2.081
Lombard	('ˈu',)	Latin	ˈɔ	3.013
Lombard	('ˈuː',)	Latin	ˈʊ	4.556
Lombard	('ˈuː',)	Latin	ˈa	4.814
Lombard	('ˈy',)	Latin	ˈuː	1.559
Lombard	('ˈy',)	Latin	n	4.562
Lombard	('ˈyː',)	Latin	ˈoː	3.019
Lombard	('ˈyː',)	Latin	ˈʊ	4.139
Lombard	('ˈø',)	Latin	ˈɔ	2.13
Lombard	('ˈø',)	Latin	ˈʊ	3.575
Lombard	('ˈøː',)	Latin	ˈɔ	2.862
Lombard	('ˈøː',)	Latin	ˈo	4.124
Lombard	('ˈɔ',)	Latin	ˈɔ	1.542
Lombard	('ˈɔ',)	Latin	ˈau̯	3.517
Lombard	('ˈɛ',)	Latin	ˈɛ	1.135
Lombard	('ˈɛ',)	Latin	ˈeː	3.995
Lombard	('-',)	Ligurian	ʒ	5.086
Lombard	('-',)	Ligurian	-	5.086
Lombard	('a',)	Ligurian	a	0.481
Lombard	('a',)	Ligurian	-	4.663
Lombard	('b',)	Ligurian	b	1.368
Lombard	('b',)	Ligurian	ŋ	3.727
Lombard	('d',)	Ligurian	d	1.685
Lombard	('d',)	Ligurian	-	2.204
Lombard	('e',)	Ligurian	e	2.526
Lombard	('e',)	Ligurian	j	3.146
Lombard	('f',)	Ligurian	f	1.438
Lombard	('f',)	Ligurian	v	2.429
Lombard	('i',)	Ligurian	i	3.216
Lombard	('i',)	Ligurian	e	3.299
Lombard	('j',)	Ligurian	-	2.017
Lombard	('j',)	Ligurian	ʤ	2.151
Lombard	('k',)	Ligurian	k	0.71
Lombard	('k',)	Ligurian	ɡ	3.54
Lombard	('l',)	Ligurian	l	1.351
Lombard	('l',)	Ligurian	-	2.192
Lombard	('m',)	Ligurian	m	0.751
Lombard	('m',)	Ligurian	e	3.954
Lombard	('n',)	Ligurian	n	1.338
Lombard	('n',)	Ligurian	ŋ	1.381
Lombard	('o',)	Ligurian	w	3.726
Lombard	('o',)	Ligurian	ʒ	5.535
Lombard	('p',)	Ligurian	p	0.761
Lombard	('p',)	Ligurian	ʧ	4.076
Lombard	('r',)	Ligurian	r	1.133
Lombard	('r',)	Ligurian	-	1.8
Lombard	('s',)	Ligurian	s	1.097
Lombard	('s',)	Ligurian	ʒ	3.212
Lombard	('t',)	Ligurian	t	0.818
Lombard	('t',)	Ligurian	d	3.361
Lombard	('u',)	Ligurian	u	2.128
Lombard	('u',)	Ligurian	w	3.08
Lombard	('v',)	Ligurian	v	0.909
Lombard	('v',)	Ligurian	-	3.042
Lombard	('w',)	Ligurian	w	2.131
Lombard	('y',)	Ligurian	-	3.492
Lombard	('y',)	Ligurian	y	3.751
Lombard	('z',)	Ligurian	z	2.723
Lombard	('z',)	Ligurian	ʒ	3.089
Lombard	('ŋ',)	Ligurian	ŋ	1.13
Lombard	('ɛ',)	Ligurian	j	3.674
Lombard	('ɛ',)	Ligurian	ˈɛː	3.932
Lombard	('ɡ',)	Ligurian	ɡ	1.491
Lombard	('ɡ',)	Ligurian	ʒ	4.195
Lombard	('ɲ',)	Ligurian	ɲ	1.959
Lombard	('ɲ',)	Ligurian	n	4.541
Lombard	('ʃ',)	Ligurian	s	3.048
Lombard	('ʃ',)	Ligurian	ʧ	3.66
Lombard	('ʤ',)	Ligurian	z	1.719
Lombard	('ʤ',)	Ligurian	ʤ	2.181
Lombard	('ʦ',)	Ligurian	s	3.532
Lombard	('ʧ',)	Ligurian	u	2.588
Lombard	('ʧ',)	Ligurian	s	2.791
Lombard	('ˈa',)	Ligurian	ˈa	1.363
Lombard	('ˈa',)	Ligurian	ˈaː	1.684
Lombard	('ˈaː',)	Ligurian	ˈaː	1.697
Lombard	('ˈaː',)	Ligurian	ˈa	3.211
Lombard	('ˈe',)	Ligurian	ˈe	1.476
Lombard	('ˈe',)	Ligurian	ˈeː	2.413
Lombard	('ˈeː',)	Ligurian	ˈe	2.147
Lombard	('ˈeː',)	Ligurian	ˈɛː	4.552
Lombard	('ˈi',)	Ligurian	ˈi	1.727
Lombard	('ˈi',)	Ligurian	ˈiː	2.28
Lombard	('ˈiː',)	Ligurian	j	3.726
Lombard	('ˈiː',)	Ligurian	ʒ	5.535
Lombard	('ˈo',)	Ligurian	ˈɔ	3.687
Lombard	('ˈo',)	Ligurian	ˈu	3.687
Lombard	('ˈoː',)	Ligurian	ˈaː	4.115
Lombard	('ˈoː',)	Ligurian	ʒ	5.407
Lombard	('ˈu',)	Ligurian	ˈu	1.824
Lombard	('ˈu',)	Ligurian	ˈuː	2.211
Lombard	('ˈuː',)	Ligurian	ˈu	3.88
Lombard	('ˈuː',)	Ligurian	u	4.656
Lombard	('ˈy',)	Ligurian	ˈy	1.744
Lombard	('ˈy',)	Ligurian	ˈu	3.624
Lombard	('ˈyː',)	Ligurian	ˈuː	2.527
Lombard	('ˈyː',)	Ligurian	ˈyː	3.439
Lombard	('ˈø',)	Ligurian	ˈø	2.925
Lombard	('ˈø',)	Ligurian	ˈøː	3.52
Lombard	('ˈøː',)	Ligurian	ˈøː	1.823
Lombard	('ˈɔ',)	Ligurian	ˈɔː	1.896
Lombard	('ˈɔ',)	Ligurian	ˈɔ	2.337
Lombard	('ˈɛ',)	Ligurian	ˈe	1.604
Lombard	('ˈɛ',)	Ligurian	ˈeː	2.457
Lombard	('-',)	Logudorese	ʣ	4.627
Lombard	('-',)	Logudorese	-	4.627
Lombard	('a',)	Logudorese	a	0.594
Lombard	('a',)	Logudorese	e	3.705
Lombard	('b',)	Logudorese	b	1.194
Lombard	('b',)	Logudorese	-	3.016
Lombard	('d',)	Logudorese	ð	2.201
Lombard	('d',)	Logudorese	d	2.305
Lombard	('e',)	Logudorese	e	1.862
Lombard	('e',)	Logudorese	i	2.921
Lombard	('f',)	Logudorese	f	0.965
Lombard	('f',)	Logudorese	β	3.152
Lombard	('i',)	Logudorese	e	2.738
Lombard	('i',)	Logudorese	i	2.904
Lombard	('j',)	Logudorese	-	2.171
Lombard	('j',)	Logudorese	r	2.495
Lombard	('k',)	Logudorese	k	1.208
Lombard	('k',)	Logudorese	-	3.191
Lombard	('l',)	Logudorese	l	1.124
Lombard	('l',)	Logudorese	ɖ	2.439
Lombard	('m',)	Logudorese	m	0.75
Lombard	('m',)	Logudorese	n	3.831
Lombard	('n',)	Logudorese	n	0.534
Lombard	('n',)	Logudorese	ŋ	4.084
Lombard	('o',)	Logudorese	u	3.398
Lombard	('o',)	Logudorese	o	4.174
Lombard	('p',)	Logudorese	p	0.647
Lombard	('r',)	Logudorese	r	0.4
Lombard	('r',)	Logudorese	-	4.086
Lombard	('s',)	Logudorese	s	0.983
Lombard	('s',)	Logudorese	ɣ	3.089
Lombard	('t',)	Logudorese	t	0.801
Lombard	('t',)	Logudorese	ɖ	3.804
Lombard	('u',)	Logudorese	u	2.645
Lombard	('u',)	Logudorese	e	2.674
Lombard	('v',)	Logudorese	b	1.502
Lombard	('v',)	Logudorese	-	3.055
Lombard	('w',)	Logudorese	b	1.854
Lombard	('y',)	Logudorese	o	3.251
Lombard	('z',)	Logudorese	ɡ	3.57
Lombard	('z',)	Logudorese	ɣ	4.087
Lombard	('ŋ',)	Logudorese	m	2.229
