ID	Language_ID	Glottocode	ISO 639-3	Parameter_ID	Value	Form	Segments	Source_Form	Cognate_ID	Loan	Comment	Source
Russian	Russian			FOOT_NOUN	нога	nɐɡˈa	n ɐ ɡ ˈa		FOOT_NOUN_1			
Čakavian (Istria)	Čakavian (Istria)			FOOT_NOUN		nɔɡˈa	n ɔ ɡ ˈa		FOOT_NOUN_1			
Čakavian (Cres)	Čakavian (Cres)			FOOT_NOUN		nɔɡˈa	n ɔ ɡ ˈa		FOOT_NOUN_1			
Čakavian (Burgenland)	Čakavian (Burgenland)			FOOT_NOUN		nu̯ɔ̌ɡa	n u̯ɔ̌ ɡ a		FOOT_NOUN_1			
Kajkavian	Kajkavian			FOOT_NOUN		nˈu̯oɡɒ	n ˈu̯o ɡ ɒ		FOOT_NOUN_1			
Proto-Balto-Slavic	Proto-Balto-Slavic			NIGHT_NOUN	náktis	náktis	n á k t i s		NIGHT_NOUN_1			
Lithuanian	Lithuanian			NIGHT_NOUN	naktìs	nɐktʲˈɪs	n ɐ k tʲ ˈɪ s		NIGHT_NOUN_1			
Latvian	Latvian			NIGHT_NOUN	nakts	nˈakts	n ˈa k t s		NIGHT_NOUN_1			
Proto-Slavic	Proto-Slavic			NIGHT_NOUN	nȏktь	nôːktĭ	n ôː k t ĭ		NIGHT_NOUN_1			
Old Church Slavonic	Old Church Slavonic			NIGHT_NOUN	нощь	nˈɔʃtɪ	n ˈɔ ʃ t ɪ		NIGHT_NOUN_1			
Bulgarian	Bulgarian			NIGHT_NOUN	нощ	nˈɔʃt	n ˈɔ ʃ t		NIGHT_NOUN_1			
Macedonian	Macedonian			NIGHT_NOUN	ноќ	nˈoc	n ˈo c		NIGHT_NOUN_1			
Štokavian	Štokavian			NIGHT_NOUN	nȏć	nôːʨ	n ôː ʨ		NIGHT_NOUN_1			
Čakavian	Čakavian			NIGHT_NOUN	nȏć	nôːc	n ôː c		NIGHT_NOUN_1			
Slovenian	Slovenian			NIGHT_NOUN	nọ̑č	nóːʧ	n óː ʧ		NIGHT_NOUN_1			
Slovak	Slovak			NIGHT_NOUN	noc	nˈɔʦ	n ˈɔ ʦ		NIGHT_NOUN_1			
Czech	Czech			NIGHT_NOUN	noc	nˈoʦ	n ˈo ʦ		NIGHT_NOUN_1			
Upper Sorbian	Upper Sorbian			NIGHT_NOUN	nóc	nˈoʦ	n ˈo ʦ		NIGHT_NOUN_1			
Lower Sorbian	Lower Sorbian			NIGHT_NOUN	noc	nˈɔʦ	n ˈɔ ʦ		NIGHT_NOUN_1			
Polish	Polish			NIGHT_NOUN	noc	nˈɔʦ	n ˈɔ ʦ		NIGHT_NOUN_1			
Kashubian	Kashubian			NIGHT_NOUN	noc	nˈɔʦ	n ˈɔ ʦ		NIGHT_NOUN_1			
Ukrainian	Ukrainian			NIGHT_NOUN	ніч	nʲˈiʧ	nʲ ˈi ʧ		NIGHT_NOUN_1			
Belarusian	Belarusian			NIGHT_NOUN	ноч	nˈoʧ	n ˈo ʧ		NIGHT_NOUN_1			
Russian	Russian			NIGHT_NOUN	ночь	nˈoʨ	n ˈo ʨ		NIGHT_NOUN_1			
Čakavian (Istria)	Čakavian (Istria)			NIGHT_NOUN		nu̯ôc	n u̯ô c		NIGHT_NOUN_1			
Čakavian (Cres)	Čakavian (Cres)			NIGHT_NOUN		nôːc	n ôː c		NIGHT_NOUN_1			
Čakavian (Burgenland)	Čakavian (Burgenland)			NIGHT_NOUN		nu̯ôc	n u̯ô c		NIGHT_NOUN_1			
Kajkavian	Kajkavian			NIGHT_NOUN		nowʧ	n o w ʧ		NIGHT_NOUN_1			
Proto-Balto-Slavic	Proto-Balto-Slavic			NOSE_NOUN	nasús	nasús	n a s ú s		NOSE_NOUN_1			
Lithuanian	Lithuanian			NOSE_NOUN	nósis	nôːsʲɪs	n ôː sʲ ɪ s		NOSE_NOUN_1			
Latvian	Latvian			NOSE_NOUN	nāss	nˈaːss	n ˈaː s s		NOSE_NOUN_1			
Proto-Slavic	Proto-Slavic			NOSE_NOUN	nȏsъ	nôːsŭ	n ôː s ŭ		NOSE_NOUN_1			
Old Church Slavonic	Old Church Slavonic			NOSE_NOUN	носъ	nˈɔsʊ	n ˈɔ s ʊ		NOSE_NOUN_1			
Bulgarian	Bulgarian			NOSE_NOUN	нос	nˈɔs	n ˈɔ s		NOSE_NOUN_1			
Macedonian	Macedonian			NOSE_NOUN	нос	nˈos	n ˈo s		NOSE_NOUN_1			
Štokavian	Štokavian			NOSE_NOUN	nȏs	nôːs	n ôː s		NOSE_NOUN_1			
Čakavian	Čakavian			NOSE_NOUN	nȏs	nôːs	n ôː s		NOSE_NOUN_1			
Slovenian	Slovenian			NOSE_NOUN	nọ̑s	nóːs	n óː s		NOSE_NOUN_1			
Slovak	Slovak			NOSE_NOUN	nos	nˈɔs	n ˈɔ s		NOSE_NOUN_1			
Czech	Czech			NOSE_NOUN	nos	nˈos	n ˈo s		NOSE_NOUN_1			
Upper Sorbian	Upper Sorbian			NOSE_NOUN	nós	nˈos	n ˈo s		NOSE_NOUN_1			
Lower Sorbian	Lower Sorbian			NOSE_NOUN	nos	nˈɔs	n ˈɔ s		NOSE_NOUN_1			
Polish	Polish			NOSE_NOUN	nos	nˈɔs	n ˈɔ s		NOSE_NOUN_1			
Kashubian	Kashubian			NOSE_NOUN	nos	nˈɔs	n ˈɔ s		NOSE_NOUN_1			
Ukrainian	Ukrainian			NOSE_NOUN	ніс	nʲˈis	nʲ ˈi s		NOSE_NOUN_1			
Belarusian	Belarusian			NOSE_NOUN	нос	nˈos	n ˈo s		NOSE_NOUN_1			
Russian	Russian			NOSE_NOUN	нос	nˈos	n ˈo s		NOSE_NOUN_1			
Čakavian (Istria)	Čakavian (Istria)			NOSE_NOUN		nu̯ôs	n u̯ô s		NOSE_NOUN_1			
Čakavian (Cres)	Čakavian (Cres)			NOSE_NOUN		nôːs	n ôː s		NOSE_NOUN_1			
Čakavian (Burgenland)	Čakavian (Burgenland)			NOSE_NOUN		nu̯ôs	n u̯ô s		NOSE_NOUN_1			
Kajkavian	Kajkavian			NOSE_NOUN		nu̯os	n u̯o s		NOSE_NOUN_1			
Proto-Balto-Slavic	Proto-Balto-Slavic			NINE_NUM	néwin	néwin	n é w i n		NINE_NUM_1			
Lithuanian	Lithuanian			NINE_NUM	devynì	dʲɛvʲinʲˈɪ	dʲ ɛ vʲ i nʲ ˈɪ		NINE_NUM_1			
Latvian	Latvian			NINE_NUM	deviņi	dˈɛviɲi	d ˈɛ v i ɲ i		NINE_NUM_1			
Proto-Slavic	Proto-Slavic			NINE_NUM	dȅvętь	dêvẽtĭ	d ê v ẽ t ĭ		NINE_NUM_1			
Old Church Slavonic	Old Church Slavonic			NINE_NUM	девѧть	dˈɛvɛ̃tɪ	d ˈɛ v ɛ̃ t ɪ		NINE_NUM_1			
Bulgarian	Bulgarian			NINE_NUM	девет	dˈɛvɛt	d ˈɛ v ɛ t		NINE_NUM_1			
Macedonian	Macedonian			NINE_NUM	девет	dˈɛvɛt	d ˈɛ v ɛ t		NINE_NUM_1			
Štokavian	Štokavian			NINE_NUM	dȅvēt	dêʋeːt	d ê ʋ eː t		NINE_NUM_1			
Čakavian	Čakavian			NINE_NUM	dȅvet	dêʋet	d ê ʋ e t		NINE_NUM_1			
Slovenian	Slovenian			NINE_NUM	devẹ̑t	deʋéːt	d e ʋ éː t		NINE_NUM_1			
Slovak	Slovak			NINE_NUM	deväť	ɟˈɛʋæc	ɟ ˈɛ ʋ æ c		NINE_NUM_1			
Czech	Czech			NINE_NUM	devět	dˈɛvjɛt	d ˈɛ v j ɛ t		NINE_NUM_1			
Upper Sorbian	Upper Sorbian			NINE_NUM	dźewjeć	ʤeɥˈɛʧ	ʤ e ɥ ˈɛ ʧ		NINE_NUM_1			
Lower Sorbian	Lower Sorbian			NINE_NUM	źewjeś	ʑˈevʲeɕ	ʑ ˈe vʲ e ɕ		NINE_NUM_1			
Polish	Polish			NINE_NUM	dziewięć	ʥˈɛvjɛɲʨ	ʥ ˈɛ v j ɛ ɲ ʨ		NINE_NUM_1			
Kashubian	Kashubian			NINE_NUM	dzewiãc	ʣˈɛvjaŋʦ	ʣ ˈɛ v j a ŋ ʦ		NINE_NUM_1			
Ukrainian	Ukrainian			NINE_NUM	дев'ять	dˈɛʋjɐtʲ	d ˈɛ ʋ j ɐ tʲ		NINE_NUM_1			
Belarusian	Belarusian			NINE_NUM	дзевяць	ʣʲˈevʲæʦʲ	ʣʲ ˈe vʲ æ ʦʲ		NINE_NUM_1			
Russian	Russian			NINE_NUM	девять	dʲˈevʲɪtʲ	dʲ ˈe vʲ ɪ tʲ		NINE_NUM_1			
Proto-Balto-Slavic	Proto-Balto-Slavic			BERRY_NOUN	ṓˀgāˀ	óːˀɡaːˀ	óːˀ ɡ aːˀ		BERRY_NOUN_1			
Lithuanian	Lithuanian			BERRY_NOUN	úoga	ûə̯ɡɐ	ûə̯ ɡ ɐ		BERRY_NOUN_1			
Latvian	Latvian			BERRY_NOUN	oga	ˈuɔ̯ɡa	ˈuɔ̯ ɡ a		BERRY_NOUN_1			
Proto-Slavic	Proto-Slavic			BERRY_NOUN	a̋goda	aˀɡoda	aˀ ɡ o d a		BERRY_NOUN_1			
Old Church Slavonic	Old Church Slavonic			BERRY_NOUN	агода	jˈɑɡɔdɑ	j ˈɑ ɡ ɔ d ɑ		BERRY_NOUN_1			
Bulgarian	Bulgarian			BERRY_NOUN	ягода	jˈaɡodɐ	j ˈa ɡ o d ɐ		BERRY_NOUN_1			
Macedonian	Macedonian			BERRY_NOUN	јагода	jˈaɡoda	j ˈa ɡ o d a		BERRY_NOUN_1			
Štokavian	Štokavian			BERRY_NOUN	jȁgoda	jâɡoda	j â ɡ o d a		BERRY_NOUN_1			
Čakavian	Čakavian			BERRY_NOUN	jȁgoda	jâɡoda	j â ɡ o d a		BERRY_NOUN_1			
Slovenian	Slovenian			BERRY_NOUN	jágoda	jàːɡɔda	j àː ɡ ɔ d a		BERRY_NOUN_1			
Slovak	Slovak			BERRY_NOUN	jahoda	jˈaɦɔda	j ˈa ɦ ɔ d a		BERRY_NOUN_1			
Czech	Czech			BERRY_NOUN	jahoda	jˈaɦoda	j ˈa ɦ o d a		BERRY_NOUN_1			
Upper Sorbian	Upper Sorbian			BERRY_NOUN	jahoda	jˈaɦɔda	j ˈa ɦ ɔ d a		BERRY_NOUN_1			
Lower Sorbian	Lower Sorbian			BERRY_NOUN	jagoda	jˈaɡɔda	j ˈa ɡ ɔ d a		BERRY_NOUN_1			
Polish	Polish			BERRY_NOUN	jagoda	jaɡˈɔda	j a ɡ ˈɔ d a		BERRY_NOUN_1			
Kashubian	Kashubian			BERRY_NOUN	jagòda	jˈaɡu̯ɛda	j ˈa ɡ u̯ɛ d a		BERRY_NOUN_1			
Ukrainian	Ukrainian			BERRY_NOUN	ягода	jˈɑɦɔdɐ	j ˈɑ ɦ ɔ d ɐ		BERRY_NOUN_1			
Belarusian	Belarusian			BERRY_NOUN	ягада	jˈæɣada	j ˈæ ɣ a d a		BERRY_NOUN_1			
Russian	Russian			BERRY_NOUN	ягода	jˈaɡədə	j ˈa ɡ ə d ə		BERRY_NOUN_1			
Proto-Balto-Slavic	Proto-Balto-Slavic			WAY_NOUN	pántis	pántis	p á n t i s		WAY_NOUN_1			
Old Prussian	Old Prussian			WAY_NOUN	pintis	pintis	p i n t i s		WAY_NOUN_1			
Proto-Slavic	Proto-Slavic			WAY_NOUN	pǫ́tь	põ̌ːtĭ	p õ̌ː t ĭ		WAY_NOUN_1			
Old Church Slavonic	Old Church Slavonic			WAY_NOUN	пѫть	pˈɔ̃tɪ	p ˈɔ̃ t ɪ		WAY_NOUN_1			
Bulgarian	Bulgarian			WAY_NOUN	път	pˈɤt	p ˈɤ t		WAY_NOUN_1			
Macedonian	Macedonian			WAY_NOUN	пат	pˈat	p ˈa t		WAY_NOUN_1			
Štokavian	Štokavian			WAY_NOUN	pȗt	pûːt	p ûː t		WAY_NOUN_1			
Čakavian	Čakavian			WAY_NOUN	pũt	pǔːt	p ǔː t		WAY_NOUN_1			
Slovenian	Slovenian			WAY_NOUN	pọ́t	pòːt	p òː t		WAY_NOUN_1			
Slovak	Slovak			WAY_NOUN	púť	pˈuːc	p ˈuː c		WAY_NOUN_1			
Czech	Czech			WAY_NOUN	pouť	pˈou̯c	p ˈou̯ c		WAY_NOUN_1			
Upper Sorbian	Upper Sorbian			WAY_NOUN	puć	pˈuʧ	p ˈu ʧ		WAY_NOUN_1			
Lower Sorbian	Lower Sorbian			WAY_NOUN	puś	pˈuɕ	p ˈu ɕ		WAY_NOUN_1			
Polish	Polish			WAY_NOUN	pąć	pˈɔɲʨ	p ˈɔ ɲ ʨ		WAY_NOUN_1			
Ukrainian	Ukrainian			WAY_NOUN	путь	pˈutʲ	p ˈu tʲ		WAY_NOUN_1			
Belarusian	Belarusian			WAY_NOUN	пуць	pˈuʦʲ	p ˈu ʦʲ		WAY_NOUN_1			
Russian	Russian			WAY_NOUN	путь	pˈutʲ	p ˈu tʲ		WAY_NOUN_1			
Proto-Balto-Slavic	Proto-Balto-Slavic			FIVE_NUM	pénki	pénki	p é n k i		FIVE_NUM_1			
Lithuanian	Lithuanian			FIVE_NUM	penkì	pʲɛŋʲkʲˈɪ	pʲ ɛ ŋʲ kʲ ˈɪ		FIVE_NUM_1			
Latgalian	Latgalian			FIVE_NUM	pīci	pˈiːʦi	p ˈiː ʦ i		FIVE_NUM_1			
Latvian	Latvian			FIVE_NUM	pieci	pˈiɛ̯ʦi	p ˈiɛ̯ ʦ i		FIVE_NUM_1			
Proto-Slavic	Proto-Slavic			FIVE_NUM	pę̑tь	pẽ̂ːtĭ	p ẽ̂ː t ĭ		FIVE_NUM_1			
Old Church Slavonic	Old Church Slavonic			FIVE_NUM	пѧть	pˈɛ̃tɪ	p ˈɛ̃ t ɪ		FIVE_NUM_1			
Bulgarian	Bulgarian			FIVE_NUM	пет	pˈɛt	p ˈɛ t		FIVE_NUM_1			
Macedonian	Macedonian			FIVE_NUM	пет	pˈɛt	p ˈɛ t		FIVE_NUM_1			
Štokavian	Štokavian			FIVE_NUM	pȇt	pêːt	p êː t		FIVE_NUM_1			
Čakavian	Čakavian			FIVE_NUM	pȇt	pêːt	p êː t		FIVE_NUM_1			
Slovenian	Slovenian			FIVE_NUM	pẹ̑t	péːt	p éː t		FIVE_NUM_1			
Slovak	Slovak			FIVE_NUM	päť	pˈæc	p ˈæ c		FIVE_NUM_1			
Czech	Czech			FIVE_NUM	pět	pjˈɛt	p j ˈɛ t		FIVE_NUM_1			
Upper Sorbian	Upper Sorbian			FIVE_NUM	pjeć	pʲˈeʧ	pʲ ˈe ʧ		FIVE_NUM_1			
Lower Sorbian	Lower Sorbian			FIVE_NUM	pěś	pʲˈɪɕ	pʲ ˈɪ ɕ		FIVE_NUM_1			
Polish	Polish			FIVE_NUM	pięć	pjˈɛɲʨ	p j ˈɛ ɲ ʨ		FIVE_NUM_1			
Kashubian	Kashubian			FIVE_NUM	piãc	pjˈaŋʦ	p j ˈa ŋ ʦ		FIVE_NUM_1			
Ukrainian	Ukrainian			FIVE_NUM	п'ять	pjˈɑtʲ	p j ˈɑ tʲ		FIVE_NUM_1			
Belarusian	Belarusian			FIVE_NUM	пяць	pʲˈæʦʲ	pʲ ˈæ ʦʲ		FIVE_NUM_1			
Russian	Russian			FIVE_NUM	пять	pʲˈætʲ	pʲ ˈæ tʲ		FIVE_NUM_1			
Proto-Balto-Slavic	Proto-Balto-Slavic			FULL_ADJ	pílˀnas	pílˀnas	p í lˀ n a s		FULL_ADJ_1			
Lithuanian	Lithuanian			FULL_ADJ	pìlnas	pʲˈɪɫnɐs	pʲ ˈɪ ɫ n ɐ s		FULL_ADJ_1			
Latvian	Latvian			FULL_ADJ	pilns	pˈilns	p ˈi l n s		FULL_ADJ_1			
Proto-Slavic	Proto-Slavic			FULL_ADJ	pь̋lnъ	pĭˀlnŭ	p ĭˀ l n ŭ		FULL_ADJ_1			
Old Church Slavonic	Old Church Slavonic			FULL_ADJ	пльнъ	plˈɪnʊ	p l ˈɪ n ʊ		FULL_ADJ_1			
Bulgarian	Bulgarian			FULL_ADJ	пълен	pˈɤlɛn	p ˈɤ l ɛ n		FULL_ADJ_1			
Macedonian	Macedonian			FULL_ADJ	полн	pˈoɫn	p ˈo ɫ n		FULL_ADJ_1			
Štokavian	Štokavian			FULL_ADJ	pȕn	pûn	p û n		FULL_ADJ_1			
Čakavian	Čakavian			FULL_ADJ	pũn	pǔːn	p ǔː n		FULL_ADJ_1			
Slovenian	Slovenian			FULL_ADJ	pȏłn	pɔ́ːwn	p ɔ́ː w n		FULL_ADJ_1			
Čakavian (Istria)	Čakavian (Istria)			FULL_ADJ		pǔːn	p ǔː n		FULL_ADJ_1			
Čakavian (Burgenland)	Čakavian (Burgenland)			FULL_ADJ		pûːn	p ûː n		FULL_ADJ_1			
Kajkavian	Kajkavian			FULL_ADJ		pun	p u n		FULL_ADJ_1			
Proto-Balto-Slavic	Proto-Balto-Slavic			FINGER_NOUN	pírštan	pírʃtan	p í r ʃ t a n		FINGER_NOUN_1			
Lithuanian	Lithuanian			FINGER_NOUN	pir̃štas	pʲɪ̌rʃtɐs	pʲ ɪ̌ r ʃ t ɐ s		FINGER_NOUN_1			
Samogitian	Samogitian			FINGER_NOUN	pėršts	pˈeːrʃts	p ˈeː r ʃ t s		FINGER_NOUN_1			
Latgalian	Latgalian			FINGER_NOUN	piersts	pˈiɛ̯rsts	p ˈiɛ̯ r s t s		FINGER_NOUN_1			
Latvian	Latvian			FINGER_NOUN	pirksts	pˈirksts	p ˈi r k s t s		FINGER_NOUN_1			
Old Prussian	Old Prussian			FINGER_NOUN	pirsten	pirsten	p i r s t e n		FINGER_NOUN_1			
Proto-Slavic	Proto-Slavic			FINGER_NOUN	pь̀rstъ	pĭ̌rstŭ	p ĭ̌ r s t ŭ		FINGER_NOUN_1			
Old Church Slavonic	Old Church Slavonic			FINGER_NOUN	прьстъ	prˈɪstʊ	p r ˈɪ s t ʊ		FINGER_NOUN_1			
Bulgarian	Bulgarian			FINGER_NOUN	пръст	prˈɤst	p r ˈɤ s t		FINGER_NOUN_1			
Macedonian	Macedonian			FINGER_NOUN	прст	pˈr̩st	p ˈr̩ s t		FINGER_NOUN_1			
Štokavian	Štokavian			FINGER_NOUN	pȑst	pr̩̂st	p r̩̂ s t		FINGER_NOUN_1			
Čakavian	Čakavian			FINGER_NOUN	pȑst	pr̩̂st	p r̩̂ s t		FINGER_NOUN_1			
Slovenian	Slovenian			FINGER_NOUN	pȓst	pə́rst	p ə́ r s t		FINGER_NOUN_1			
Slovak	Slovak			FINGER_NOUN	prst	pˈr̩st	p ˈr̩ s t		FINGER_NOUN_1			
Czech	Czech			FINGER_NOUN	prst	pˈr̩st	p ˈr̩ s t		FINGER_NOUN_1			
Upper Sorbian	Upper Sorbian			FINGER_NOUN	porst	pˈɔʀst	p ˈɔ ʀ s t		FINGER_NOUN_1			
Ukrainian	Ukrainian			FINGER_NOUN	перст	pˈɛrst	p ˈɛ r s t		FINGER_NOUN_1			
Russian	Russian			FINGER_NOUN	перст	pʲˈerst	pʲ ˈe r s t		FINGER_NOUN_1			
Proto-Balto-Slavic	Proto-Balto-Slavic			DRINK_VERB	pītei	piːtei̯	p iː t ei̯		DRINK_VERB_1			
Proto-Slavic	Proto-Slavic			DRINK_VERB	pìti	pǐti	p ǐ t i		DRINK_VERB_1			
Old Church Slavonic	Old Church Slavonic			DRINK_VERB	пити	pˈiti	p ˈi t i		DRINK_VERB_1			
Bulgarian	Bulgarian			DRINK_VERB	пия	pˈijɐ	p ˈi j ɐ		DRINK_VERB_1			
Macedonian	Macedonian			DRINK_VERB	пие	pˈiɛ	p ˈi ɛ		DRINK_VERB_1			
Štokavian	Štokavian			DRINK_VERB	pȉti	pîti	p î t i		DRINK_VERB_1			
Čakavian	Čakavian			DRINK_VERB	pȉti	pîti	p î t i		DRINK_VERB_1			
Slovenian	Slovenian			DRINK_VERB	píti	pìːti	p ìː t i		DRINK_VERB_1			
Slovak	Slovak			DRINK_VERB	piť	pˈic	p ˈi c		DRINK_VERB_1			
Czech	Czech			DRINK_VERB	pít	pˈiːt	p ˈiː t		DRINK_VERB_1			
Upper Sorbian	Upper Sorbian			DRINK_VERB	pić	pʲˈiʧ	pʲ ˈi ʧ		DRINK_VERB_1			
Lower Sorbian	Lower Sorbian			DRINK_VERB	piś	pʲˈiɕ	pʲ ˈi ɕ		DRINK_VERB_1			
Polish	Polish			DRINK_VERB	pić	pˈiʨ	p ˈi ʨ		DRINK_VERB_1			
Kashubian	Kashubian			DRINK_VERB	pic	pˈiʦ	p ˈi ʦ		DRINK_VERB_1			
Ukrainian	Ukrainian			DRINK_VERB	пити	pˈɪte	p ˈɪ t e		DRINK_VERB_1			
Belarusian	Belarusian			DRINK_VERB	піць	pʲˈiʦʲ	pʲ ˈi ʦʲ		DRINK_VERB_1			
Russian	Russian			DRINK_VERB	пить	pʲˈitʲ	pʲ ˈi tʲ		DRINK_VERB_1			
Proto-Balto-Slavic	Proto-Balto-Slavic			HORN_NOUN	rágas	ráɡas	r á ɡ a s		HORN_NOUN_1			
Lithuanian	Lithuanian			HORN_NOUN	rãgas	rǎːɡɐs	r ǎː ɡ ɐ s		HORN_NOUN_1			
Latgalian	Latgalian			HORN_NOUN	rogs	rˈoɡ̊s	r ˈo ɡ̊ s		HORN_NOUN_1			
Latvian	Latvian			HORN_NOUN	rags	rˈaɡ̊s	r ˈa ɡ̊ s		HORN_NOUN_1			
Old Prussian	Old Prussian			HORN_NOUN	ragis	raɡis	r a ɡ i s		HORN_NOUN_1			
Proto-Slavic	Proto-Slavic			HORN_NOUN	rȍgъ	rôɡŭ	r ô ɡ ŭ		HORN_NOUN_1			
Old Church Slavonic	Old Church Slavonic			HORN_NOUN	рогъ	rˈɔɡʊ	r ˈɔ ɡ ʊ		HORN_NOUN_1			
Bulgarian	Bulgarian			HORN_NOUN	рог	rˈɔɡ̊	r ˈɔ ɡ̊		HORN_NOUN_1			
Macedonian	Macedonian			HORN_NOUN	рог	rˈoɡ̊	r ˈo ɡ̊		HORN_NOUN_1			
Štokavian	Štokavian			HORN_NOUN	rȏg	rôːɡ	r ôː ɡ		HORN_NOUN_1			
Čakavian	Čakavian			HORN_NOUN	rȏg	rôːɡ̊	r ôː ɡ̊		HORN_NOUN_1			
Slovenian	Slovenian			HORN_NOUN	rọ̑g	róːɡ̊	r óː ɡ̊		HORN_NOUN_1			
Slovak	Slovak			HORN_NOUN	roh	rˈɔx	r ˈɔ x		HORN_NOUN_1			
Czech	Czech			HORN_NOUN	roh	rˈox	r ˈo x		HORN_NOUN_1			
Upper Sorbian	Upper Sorbian			HORN_NOUN	róh	ʀˈox	ʀ ˈo x		HORN_NOUN_1			
Lower Sorbian	Lower Sorbian			HORN_NOUN	rog	rˈɔɡ̊	r ˈɔ ɡ̊		HORN_NOUN_1			
Polish	Polish			HORN_NOUN	róg	rˈuɡ̊	r ˈu ɡ̊		HORN_NOUN_1			
Kashubian	Kashubian			HORN_NOUN	róg	rˈuɡ̊	r ˈu ɡ̊		HORN_NOUN_1			
Ukrainian	Ukrainian			HORN_NOUN	ріг	rʲˈiɦ	rʲ ˈi ɦ		HORN_NOUN_1			
Belarusian	Belarusian			HORN_NOUN	рог	rˈox	r ˈo x		HORN_NOUN_1			
Russian	Russian			HORN_NOUN	рог	rˈoɡ̊	r ˈo ɡ̊		HORN_NOUN_1			
Čakavian (Istria)	Čakavian (Istria)			HORN_NOUN		ru̯ôx	r u̯ô x		HORN_NOUN_1			
Čakavian (Cres)	Čakavian (Cres)			HORN_NOUN		rôːx	r ôː x		HORN_NOUN_1			
Čakavian (Burgenland)	Čakavian (Burgenland)			HORN_NOUN		ru̯ôɡ	r u̯ô ɡ		HORN_NOUN_1			
Kajkavian	Kajkavian			HORN_NOUN		ru̯oɡ	r u̯o ɡ		HORN_NOUN_1			
Proto-Balto-Slavic	Proto-Balto-Slavic			HAND_NOUN	ránkāˀ	ráŋkaːˀ	r á ŋ k aːˀ		HAND_NOUN_1			
Lithuanian	Lithuanian			HAND_NOUN	rankà	rɐŋkˈɐ	r ɐ ŋ k ˈɐ		HAND_NOUN_1			
Samogitian	Samogitian			HAND_NOUN	ronka	roŋkˈa	r o ŋ k ˈa		HAND_NOUN_1			
Latgalian	Latgalian			HAND_NOUN	rūka	rˈuːkɑ	r ˈuː k ɑ		HAND_NOUN_1			
Latvian	Latvian			HAND_NOUN	ròka	rˈuɔ̯ka	r ˈuɔ̯ k a		HAND_NOUN_1			
Old Prussian	Old Prussian			HAND_NOUN	rancko	raŋko	r a ŋ k o		HAND_NOUN_1			
Proto-Slavic	Proto-Slavic			HAND_NOUN	rǭkà	rõːkǎ	r õː k ǎ		HAND_NOUN_1			
Old Church Slavonic	Old Church Slavonic			HAND_NOUN	рѫка	rɔ̃kˈɑ	r ɔ̃ k ˈɑ		HAND_NOUN_1			
Bulgarian	Bulgarian			HAND_NOUN	ръка	rɐkˈa	r ɐ k ˈa		HAND_NOUN_1			
Macedonian	Macedonian			HAND_NOUN	рака	rˈaka	r ˈa k a		HAND_NOUN_1			
Štokavian	Štokavian			HAND_NOUN	rúka	rǔːka	r ǔː k a		HAND_NOUN_1			
Čakavian	Čakavian			HAND_NOUN	rūkȁ	ruːkâ	r uː k â		HAND_NOUN_1			
Slovenian	Slovenian			HAND_NOUN	róka	rɔ̀ːka	r ɔ̀ː k a		HAND_NOUN_1			
Slovak	Slovak			HAND_NOUN	ruka	rˈuka	r ˈu k a		HAND_NOUN_1			
Czech	Czech			HAND_NOUN	ruka	rˈuka	r ˈu k a		HAND_NOUN_1			
Upper Sorbian	Upper Sorbian			HAND_NOUN	ruka	ʀˈuka	ʀ ˈu k a		HAND_NOUN_1			
Lower Sorbian	Lower Sorbian			HAND_NOUN	ruka	rˈuka	r ˈu k a		HAND_NOUN_1			
Polish	Polish			HAND_NOUN	ręka	rˈɛŋka	r ˈɛ ŋ k a		HAND_NOUN_1			
Kashubian	Kashubian			HAND_NOUN	rãka	rˈaŋka	r ˈa ŋ k a		HAND_NOUN_1			
Ukrainian	Ukrainian			HAND_NOUN	рука	rʊkˈɑ	r ʊ k ˈɑ		HAND_NOUN_1			
Belarusian	Belarusian			HAND_NOUN	рука	rukˈa	r u k ˈa		HAND_NOUN_1			
Russian	Russian			HAND_NOUN	рука	rʊkˈa	r ʊ k ˈa		HAND_NOUN_1			
Čakavian (Istria)	Čakavian (Istria)			HAND_NOUN		ru̯okˈa	r u̯o k ˈa		HAND_NOUN_1			
Čakavian (Cres)	Čakavian (Cres)			HAND_NOUN		rukˈa	r u k ˈa		HAND_NOUN_1			
Čakavian (Burgenland)	Čakavian (Burgenland)			HAND_NOUN		rˈuka	r ˈu k a		HAND_NOUN_1			
Kajkavian	Kajkavian			HAND_NOUN		rˈowka	r ˈo w k a		HAND_NOUN_1			
Proto-Balto-Slavic	Proto-Balto-Slavic			GARDEN_NOUN	sādas	saːdas	s aː d a s		GARDEN_NOUN_1			
Lithuanian	Lithuanian			GARDEN_NOUN	sõdas	sǒːdɐs	s ǒː d ɐ s		GARDEN_NOUN_1			
Latvian	Latvian			GARDEN_NOUN	sads	sˈad̥s	s ˈa d̥ s		GARDEN_NOUN_1			
Proto-Slavic	Proto-Slavic			GARDEN_NOUN	sȃdъ	sâːdŭ	s âː d ŭ		GARDEN_NOUN_1			
Old Church Slavonic	Old Church Slavonic			GARDEN_NOUN	садъ	sˈɑdʊ	s ˈɑ d ʊ		GARDEN_NOUN_1			
Bulgarian	Bulgarian			GARDEN_NOUN	сад	sˈad̥	s ˈa d̥		GARDEN_NOUN_1			
