ID	Language_ID	Glottocode	ISO 639-3	Parameter_ID	Value	Form	Segments	Source_Form	Cognate_ID	Loan	Comment	Source
Sino-Japanese	Sino-Japanese			LUCK_NOUN	ふく	ɸɯkɯ	ɸ ɯ k ɯ		LUCK_NOUN_1			
Old Chinese	Old Chinese			WIFE_NOUN	婦 	bɯʔ	b ɯ ʔ		WIFE_NOUN_1			
Middle Chinese	Middle Chinese			WIFE_NOUN	婦 	bɨu˧˥	b ɨ u ˧˥		WIFE_NOUN_1			
Standard Mandarin	Standard Mandarin			WIFE_NOUN	fù	fu⁵¹	f u ⁵¹		WIFE_NOUN_1			
Sichuanese	Sichuanese			WIFE_NOUN	fu⁴	fu²¹³	f u ²¹³		WIFE_NOUN_1			
Jin	Jin			WIFE_NOUN	fu³	fu⁴⁵	f u ⁴⁵		WIFE_NOUN_1			
Xiang	Xiang			WIFE_NOUN	fu⁵	ɸu²¹	ɸ u ²¹		WIFE_NOUN_1			
Shanghainese	Shanghainese			WIFE_NOUN	³vu	vu²³	v u ²³		WIFE_NOUN_1			
Cantonese	Cantonese			WIFE_NOUN	pou⁵	pʰow¹³	pʰ o w ¹³		WIFE_NOUN_1	TRUE	IRREGULAR OR LOAN	
Hoisanese	Hoisanese			WIFE_NOUN	fu⁴	fu²¹	f u ²¹		WIFE_NOUN_1			
Sixian	Sixian			WIFE_NOUN	fu	fu⁵⁵	f u ⁵⁵		WIFE_NOUN_1			
Meixian	Meixian			WIFE_NOUN	fu⁴	fu⁵³	f u ⁵³		WIFE_NOUN_1			
Min Bei	Min Bei			WIFE_NOUN	bṳ̀	py⁴²	p y ⁴²		WIFE_NOUN_1			
Fuzhounese	Fuzhounese			WIFE_NOUN	bô	pow²⁴²	p o w ²⁴²		WIFE_NOUN_1			
Teochew	Teochew			WIFE_NOUN	pŭ	pu³⁵	p u ³⁵		WIFE_NOUN_1			
Taiwanese Hokkien	Taiwanese Hokkien			WIFE_NOUN	pū	pu³³	p u ³³		WIFE_NOUN_1			
Sino-Vietnamese	Sino-Vietnamese			WIFE_NOUN	vợ	vəː˧˨ˀ	v əː ˧˨ˀ		WIFE_NOUN_1			
Sino-Korean	Sino-Korean			WIFE_NOUN	부	pu	p u		WIFE_NOUN_1			
Sino-Japanese	Sino-Japanese			WIFE_NOUN	ふ	ɸɯ	ɸ ɯ		WIFE_NOUN_1			
Old Chinese	Old Chinese			FATHER_NOUN	父	baʔ	b a ʔ		FATHER_NOUN_1			
Middle Chinese	Middle Chinese			FATHER_NOUN	父	bɨo˧˥	b ɨ o ˧˥		FATHER_NOUN_1			
Standard Mandarin	Standard Mandarin			FATHER_NOUN	fù	fu⁵¹	f u ⁵¹		FATHER_NOUN_1			
Sichuanese	Sichuanese			FATHER_NOUN	fu⁴	fu²¹³	f u ²¹³		FATHER_NOUN_1			
Xiang	Xiang			FATHER_NOUN	fu⁴	ɸu⁴⁵	ɸ u ⁴⁵		FATHER_NOUN_1			
Shanghainese	Shanghainese			FATHER_NOUN	³vu	vu²³	v u ²³		FATHER_NOUN_1			
Gan	Gan			FATHER_NOUN	fu⁵	fu¹¹	f u ¹¹		FATHER_NOUN_1			
Cantonese	Cantonese			FATHER_NOUN	fu⁶	fuː²²	f uː ²²		FATHER_NOUN_1			
Sixian	Sixian			FATHER_NOUN	fu	fu⁵⁵	f u ⁵⁵		FATHER_NOUN_1			
Meixian	Meixian			FATHER_NOUN	fu⁴	fu⁵³	f u ⁵³		FATHER_NOUN_1			
Min Bei	Min Bei			FATHER_NOUN	hū	xu⁵⁵	x u ⁵⁵		FATHER_NOUN_1			
Fuzhounese	Fuzhounese			FATHER_NOUN	hâu	hɑw²⁴²	h ɑ w ²⁴²		FATHER_NOUN_1			
Teochew	Teochew			FATHER_NOUN	hŭ	hu³⁵	h u ³⁵		FATHER_NOUN_1			
Taiwanese Hokkien	Taiwanese Hokkien			FATHER_NOUN	hū	hu³³	h u ³³		FATHER_NOUN_1			
Sino-Vietnamese	Sino-Vietnamese			FATHER_NOUN	phụ	fu˧˨ˀ	f u ˧˨ˀ		FATHER_NOUN_1			
Sino-Korean	Sino-Korean			FATHER_NOUN	부	pu	p u		FATHER_NOUN_1			
Sino-Japanese	Sino-Japanese			FATHER_NOUN	ふ	ɸɯ	ɸ ɯ		FATHER_NOUN_1			
Old Chinese	Old Chinese			FEEL_VERB	感	kɯːmʔ	k ɯː m ʔ		FEEL_VERB_1			
Middle Chinese	Middle Chinese			FEEL_VERB	感	kʌm˧˥	k ʌ m ˧˥		FEEL_VERB_1			
Standard Mandarin	Standard Mandarin			FEEL_VERB	ɡǎn	kan²¹⁴	k a n ²¹⁴		FEEL_VERB_1			
Sichuanese	Sichuanese			FEEL_VERB	ɡan³	kan⁵³	k a n ⁵³		FEEL_VERB_1			
Jin	Jin			FEEL_VERB	ɡan²	kæ̃⁵³	k æ̃ ⁵³		FEEL_VERB_1			
Xiang	Xiang			FEEL_VERB	ɡan³	kan⁴¹	k a n ⁴¹		FEEL_VERB_1			
Shanghainese	Shanghainese			FEEL_VERB	²koe	kø³⁴	k ø ³⁴		FEEL_VERB_1			
Gan	Gan			FEEL_VERB	ɡon³	kɵn²¹³	k ɵ n ²¹³		FEEL_VERB_1			
Cantonese	Cantonese			FEEL_VERB	ɡam²	kɐm³⁵	k ɐ m ³⁵		FEEL_VERB_1			
Hoisanese	Hoisanese			FEEL_VERB	ɡam²	kam⁵⁵	k a m ⁵⁵		FEEL_VERB_1			
Sixian	Sixian			FEEL_VERB	kám	kam³¹	k a m ³¹		FEEL_VERB_1			
Meixian	Meixian			FEEL_VERB	ɡam³	kam³¹	k a m ³¹		FEEL_VERB_1			
Min Bei	Min Bei			FEEL_VERB	ɡǒ̤nɡ	kɔŋ²¹	k ɔ ŋ ²¹		FEEL_VERB_1			
Fuzhounese	Fuzhounese			FEEL_VERB	ɡānɡ	kaŋ³³	k a ŋ ³³		FEEL_VERB_1			
Teochew	Teochew			FEEL_VERB	ɡam²	kam⁵²	k a m ⁵²		FEEL_VERB_1			
Taiwanese Hokkien	Taiwanese Hokkien			FEEL_VERB	kám	kam⁵³	k a m ⁵³		FEEL_VERB_1			
Sino-Vietnamese	Sino-Vietnamese			FEEL_VERB	cảm	kaːm˧˩	k aː m ˧˩		FEEL_VERB_1			
Sino-Korean	Sino-Korean			FEEL_VERB	감	kam	k a m		FEEL_VERB_1			
Sino-Japanese	Sino-Japanese			FEEL_VERB	かん	kãɴ	k ã ɴ		FEEL_VERB_1			
Old Chinese	Old Chinese			HIGH_ADJ	高	kaːu	k aː u		HIGH_ADJ_1			
Middle Chinese	Middle Chinese			HIGH_ADJ	高	kɑu˦	k ɑ u ˦		HIGH_ADJ_1			
Standard Mandarin	Standard Mandarin			HIGH_ADJ	ɡāo	kɑw⁵⁵	k ɑ w ⁵⁵		HIGH_ADJ_1			
Sichuanese	Sichuanese			HIGH_ADJ	ɡao¹	kaw⁵⁵	k a w ⁵⁵		HIGH_ADJ_1			
Jin	Jin			HIGH_ADJ	ɡau¹	kaw¹¹	k a w ¹¹		HIGH_ADJ_1			
Xiang	Xiang			HIGH_ADJ	ɡau¹	kɒw³³	k ɒ w ³³		HIGH_ADJ_1			
Shanghainese	Shanghainese			HIGH_ADJ	¹kau	kɔ⁵³	k ɔ ⁵³		HIGH_ADJ_1			
Gan	Gan			HIGH_ADJ	ɡau¹	kaw⁴²	k a w ⁴²		HIGH_ADJ_1			
Cantonese	Cantonese			HIGH_ADJ	ɡou¹	kow⁵⁵	k o w ⁵⁵		HIGH_ADJ_1			
Hoisanese	Hoisanese			HIGH_ADJ	ɡau¹	kaw³³	k a w ³³		HIGH_ADJ_1			
Sixian	Sixian			HIGH_ADJ	kô	ko²⁴	k o ²⁴		HIGH_ADJ_1			
Meixian	Meixian			HIGH_ADJ	ɡau¹	kaw⁴⁴	k a w ⁴⁴		HIGH_ADJ_1			
Fuzhounese	Fuzhounese			HIGH_ADJ	ɡŏ̤	ko⁵⁵	k o ⁵⁵		HIGH_ADJ_1			
Teochew	Teochew			HIGH_ADJ	kau	kaw³³	k a w ³³		HIGH_ADJ_1			
Taiwanese Hokkien	Taiwanese Hokkien			HIGH_ADJ	kau	kaw⁴⁴	k a w ⁴⁴		HIGH_ADJ_1			
Sino-Vietnamese	Sino-Vietnamese			HIGH_ADJ	cao	kaːw˧˧	k aː w ˧˧		HIGH_ADJ_1			
Sino-Korean	Sino-Korean			HIGH_ADJ	고	ko	k o		HIGH_ADJ_1			
Sino-Japanese	Sino-Japanese			HIGH_ADJ	こう	koː	k oː		HIGH_ADJ_1			
Old Chinese	Old Chinese			PUBLIC_ADJ	共	ɡloŋs	ɡ l o ŋ s		PUBLIC_ADJ_1			
Middle Chinese	Middle Chinese			PUBLIC_ADJ	共	ɡɨoŋ˥˩	ɡ ɨ o ŋ ˥˩		PUBLIC_ADJ_1			
Standard Mandarin	Standard Mandarin			PUBLIC_ADJ	ɡònɡ	kʊŋ⁵¹	k ʊ ŋ ⁵¹		PUBLIC_ADJ_1			
Sichuanese	Sichuanese			PUBLIC_ADJ	ɡonɡ⁴	koŋ²¹³	k o ŋ ²¹³		PUBLIC_ADJ_1			
Jin	Jin			PUBLIC_ADJ	ɡunɡ³	kũŋ⁴⁵	k ũ ŋ ⁴⁵		PUBLIC_ADJ_1			
Xiang	Xiang			PUBLIC_ADJ	ɡonɡ⁵	kən²¹	k ə n ²¹		PUBLIC_ADJ_1			
Xiang	Xiang			PUBLIC_ADJ	ɡonɡ⁴	kən⁴⁵	k ə n ⁴⁵		PUBLIC_ADJ_1			
Shanghainese	Shanghainese			PUBLIC_ADJ	³ɡon	ɡoŋ²³	ɡ o ŋ ²³		PUBLIC_ADJ_1			
Gan	Gan			PUBLIC_ADJ	qiunɡ⁵	ʨjuŋ¹¹	ʨ j u ŋ ¹¹		PUBLIC_ADJ_1			
Cantonese	Cantonese			PUBLIC_ADJ	ɡunɡ⁶	kʊŋ²²	k ʊ ŋ ²²		PUBLIC_ADJ_1			
Hoisanese	Hoisanese			PUBLIC_ADJ	ɡuunɡ⁵	kɵŋ³²	k ɵ ŋ ³²		PUBLIC_ADJ_1			
Sixian	Sixian			PUBLIC_ADJ	khiunɡ	kʰjuŋ⁵⁵	kʰ j u ŋ ⁵⁵		PUBLIC_ADJ_1			
Meixian	Meixian			PUBLIC_ADJ	kiunɡ⁴	cʰjʊŋ⁵³	cʰ j ʊ ŋ ⁵³		PUBLIC_ADJ_1			
Min Bei	Min Bei			PUBLIC_ADJ	ɡō̤nɡ	kɔŋ⁵⁵	k ɔ ŋ ⁵⁵		PUBLIC_ADJ_1			
Fuzhounese	Fuzhounese			PUBLIC_ADJ	ɡâe̤nɡ	kɔɥŋ²⁴²	k ɔ ɥ ŋ ²⁴²		PUBLIC_ADJ_1			
Fuzhounese	Fuzhounese			PUBLIC_ADJ	ɡê̤ṳnɡ	køɥŋ²⁴²	k ø ɥ ŋ ²⁴²		PUBLIC_ADJ_1			
Teochew	Teochew			PUBLIC_ADJ	kānɡ	kaŋ¹¹	k a ŋ ¹¹		PUBLIC_ADJ_1			
Taiwanese Hokkien	Taiwanese Hokkien			PUBLIC_ADJ	kā	ka³³	k a ³³		PUBLIC_ADJ_1			
Taiwanese Hokkien	Taiwanese Hokkien			PUBLIC_ADJ	kānɡ	kaŋ³³	k a ŋ ³³		PUBLIC_ADJ_1			
Sino-Vietnamese	Sino-Vietnamese			PUBLIC_ADJ	cộnɡ	kəwŋ͡m˧˨ˀ	k ə w ŋ͡m ˧˨ˀ		PUBLIC_ADJ_1			
Sino-Korean	Sino-Korean			PUBLIC_ADJ	공	koŋ	k o ŋ		PUBLIC_ADJ_1			
Sino-Japanese	Sino-Japanese			PUBLIC_ADJ	きょう	kʲoː	kʲ oː		PUBLIC_ADJ_1			
Old Chinese	Old Chinese			LABOR_NOUN	工	koːŋ	k oː ŋ		LABOR_NOUN_1			
Middle Chinese	Middle Chinese			LABOR_NOUN	工	kuŋ˦	k u ŋ ˦		LABOR_NOUN_1			
Standard Mandarin	Standard Mandarin			LABOR_NOUN	ɡōnɡ	kʊŋ⁵⁵	k ʊ ŋ ⁵⁵		LABOR_NOUN_1			
Sichuanese	Sichuanese			LABOR_NOUN	ɡonɡ¹	koŋ⁵⁵	k o ŋ ⁵⁵		LABOR_NOUN_1			
Jin	Jin			LABOR_NOUN	ɡunɡ¹	kũŋ¹¹	k ũ ŋ ¹¹		LABOR_NOUN_1			
Xiang	Xiang			LABOR_NOUN	ɡonɡ¹	kən³³	k ə n ³³		LABOR_NOUN_1			
Shanghainese	Shanghainese			LABOR_NOUN	¹kon	koŋ⁵³	k o ŋ ⁵³		LABOR_NOUN_1			
Gan	Gan			LABOR_NOUN	ɡunɡ¹	kuŋ⁴²	k u ŋ ⁴²		LABOR_NOUN_1			
Cantonese	Cantonese			LABOR_NOUN	ɡunɡ¹	kʊŋ⁵⁵	k ʊ ŋ ⁵⁵		LABOR_NOUN_1			
Hoisanese	Hoisanese			LABOR_NOUN	ɡuunɡ¹	kɵŋ³³	k ɵ ŋ ³³		LABOR_NOUN_1			
Sixian	Sixian			LABOR_NOUN	kûnɡ	kuŋ²⁴	k u ŋ ²⁴		LABOR_NOUN_1			
Meixian	Meixian			LABOR_NOUN	ɡunɡ¹	kʊŋ⁴⁴	k ʊ ŋ ⁴⁴		LABOR_NOUN_1			
Min Bei	Min Bei			LABOR_NOUN	ɡó̤nɡ	kɔŋ⁵⁴	k ɔ ŋ ⁵⁴		LABOR_NOUN_1			
Fuzhounese	Fuzhounese			LABOR_NOUN	ɡĕ̤nɡ	køɥŋ⁵⁵	k ø ɥ ŋ ⁵⁵		LABOR_NOUN_1			
Teochew	Teochew			LABOR_NOUN	kanɡ	kaŋ³³	k a ŋ ³³		LABOR_NOUN_1			
Taiwanese Hokkien	Taiwanese Hokkien			LABOR_NOUN	khanɡ	kʰaŋ⁴⁴	kʰ a ŋ ⁴⁴		LABOR_NOUN_1			
Sino-Vietnamese	Sino-Vietnamese			LABOR_NOUN	cônɡ	kəwŋ͡m˧˧	k ə w ŋ͡m ˧˧		LABOR_NOUN_1			
Sino-Korean	Sino-Korean			LABOR_NOUN	공	koŋ	k o ŋ		LABOR_NOUN_1			
Sino-Japanese	Sino-Japanese			LABOR_NOUN	こう	koː	k oː		LABOR_NOUN_1			
Old Chinese	Old Chinese			COUNTRY_NOUN	國	kʷɯːɡ	kʷ ɯː ɡ		COUNTRY_NOUN_1			
Middle Chinese	Middle Chinese			COUNTRY_NOUN	國	kwək̚	k w ə k̚		COUNTRY_NOUN_1			
Standard Mandarin	Standard Mandarin			COUNTRY_NOUN	ɡuó	kwo³⁵	k w o ³⁵		COUNTRY_NOUN_1			
Sichuanese	Sichuanese			COUNTRY_NOUN	ɡue²	kwɛ²¹	k w ɛ ²¹		COUNTRY_NOUN_1			
Jin	Jin			COUNTRY_NOUN	ɡueh⁴	kwəʔ²	k w ə ʔ ²		COUNTRY_NOUN_1			
Xiang	Xiang			COUNTRY_NOUN	ɡue⁶	kwɤ²⁴	k w ɤ ²⁴		COUNTRY_NOUN_1			
Shanghainese	Shanghainese			COUNTRY_NOUN	⁴koq	koʔ⁵	k o ʔ ⁵		COUNTRY_NOUN_1			
Gan	Gan			COUNTRY_NOUN	ɡuet⁶	kwɛt̚⁵	k w ɛ t̚ ⁵		COUNTRY_NOUN_1			
Cantonese	Cantonese			COUNTRY_NOUN	ɡwok³	kʷɔːk̚³	kʷ ɔː k̚ ³		COUNTRY_NOUN_1			
Hoisanese	Hoisanese			COUNTRY_NOUN	ɡok²	kɔk̚⁵⁵	k ɔ k̚ ⁵⁵		COUNTRY_NOUN_1			
Sixian	Sixian			COUNTRY_NOUN	koet	kwet̚²	k w e t̚ ²		COUNTRY_NOUN_1			
Meixian	Meixian			COUNTRY_NOUN	ɡuêd⁵	kwɛt̚¹	k w ɛ t̚ ¹		COUNTRY_NOUN_1			
Min Bei	Min Bei			COUNTRY_NOUN	ɡŏ	ko²⁴	k o ²⁴		COUNTRY_NOUN_1			
Fuzhounese	Fuzhounese			COUNTRY_NOUN	ɡuók	kwɔʔ²⁴	k w ɔ ʔ ²⁴		COUNTRY_NOUN_1			
Teochew	Teochew			COUNTRY_NOUN	kok	kok̚²	k o k̚ ²		COUNTRY_NOUN_1			
Taiwanese Hokkien	Taiwanese Hokkien			COUNTRY_NOUN	kok	kɔk̚³²	k ɔ k̚ ³²		COUNTRY_NOUN_1			
Sino-Vietnamese	Sino-Vietnamese			COUNTRY_NOUN	quốc	kwək̚˧˦	k w ə k̚ ˧˦		COUNTRY_NOUN_1			
Sino-Korean	Sino-Korean			COUNTRY_NOUN	국	kuk̚	k u k̚		COUNTRY_NOUN_1			
Sino-Japanese	Sino-Japanese			COUNTRY_NOUN	こく	kokɯ	k o k ɯ		COUNTRY_NOUN_1			
Old Chinese	Old Chinese			SEA_NOUN	海	hmlɯːʔ	h m l ɯː ʔ		SEA_NOUN_1			
Middle Chinese	Middle Chinese			SEA_NOUN	海	hʌi˧˥	h ʌ i ˧˥		SEA_NOUN_1			
Standard Mandarin	Standard Mandarin			SEA_NOUN	hǎi	xaj²¹⁴	x a j ²¹⁴		SEA_NOUN_1			
Sichuanese	Sichuanese			SEA_NOUN	hai³	xaj⁵³	x a j ⁵³		SEA_NOUN_1			
Jin	Jin			SEA_NOUN	hoi³	hoj³¹	h o j ³¹		SEA_NOUN_1			
Xiang	Xiang			SEA_NOUN	hai³	xaj⁴¹	x a j ⁴¹		SEA_NOUN_1			
Shanghainese	Shanghainese			SEA_NOUN	²he	he³⁴	h e ³⁴		SEA_NOUN_1			
Gan	Gan			SEA_NOUN	hai³	haj²¹³	h a j ²¹³		SEA_NOUN_1			
Cantonese	Cantonese			SEA_NOUN	hoi²	hɔːj³⁵	h ɔː j ³⁵		SEA_NOUN_1			
Hoisanese	Hoisanese			SEA_NOUN	hoi²	hwɔj⁵⁵	h w ɔ j ⁵⁵		SEA_NOUN_1			
Sixian	Sixian			SEA_NOUN	hói	hoj³¹	h o j ³¹		SEA_NOUN_1			
Meixian	Meixian			SEA_NOUN	hoi³	hoj³¹	h o j ³¹		SEA_NOUN_1			
Min Bei	Min Bei			SEA_NOUN	huǒi	xwɛ²¹	x w ɛ ²¹		SEA_NOUN_1			
Fuzhounese	Fuzhounese			SEA_NOUN	hāi	haj³³	h a j ³³		SEA_NOUN_1			
Teochew	Teochew			SEA_NOUN	hái	haj⁵²	h a j ⁵²		SEA_NOUN_1			
Taiwanese Hokkien	Taiwanese Hokkien			SEA_NOUN	hái	haj⁵³	h a j ⁵³		SEA_NOUN_1			
Sino-Vietnamese	Sino-Vietnamese			SEA_NOUN	hải	haːj˧˩	h aː j ˧˩		SEA_NOUN_1			
Sino-Korean	Sino-Korean			SEA_NOUN	해	hɛ	h ɛ		SEA_NOUN_1			
Sino-Japanese	Sino-Japanese			SEA_NOUN	かい	kai	k a i		SEA_NOUN_1			
Old Chinese	Old Chinese			HAN_NOUN	漢	hnaːns	h n aː n s		HAN_NOUN_1			
Middle Chinese	Middle Chinese			HAN_NOUN	漢	hɑn˥˩	h ɑ n ˥˩		HAN_NOUN_1			
Standard Mandarin	Standard Mandarin			HAN_NOUN	hàn	xan⁵¹	x a n ⁵¹		HAN_NOUN_1			
Jin	Jin			HAN_NOUN	han³	xæ̃⁴⁵	x æ̃ ⁴⁵		HAN_NOUN_1			
Shanghainese	Shanghainese			HAN_NOUN	²hoe	hø³⁴	h ø ³⁴		HAN_NOUN_1			
Cantonese	Cantonese			HAN_NOUN	hon³	hɔːn³³	h ɔː n ³³		HAN_NOUN_1			
Hoisanese	Hoisanese			HAN_NOUN	hon¹	hwɔn³³	h w ɔ n ³³		HAN_NOUN_1			
Sixian	Sixian			HAN_NOUN	hon	hon⁵⁵	h o n ⁵⁵		HAN_NOUN_1			
Meixian	Meixian			HAN_NOUN	hon⁴	hɔn⁵³	h ɔ n ⁵³		HAN_NOUN_1			
Fuzhounese	Fuzhounese			HAN_NOUN	hánɡ	hɑŋ²¹³	h ɑ ŋ ²¹³		HAN_NOUN_1			
Teochew	Teochew			HAN_NOUN	hanɡ³	haŋ²¹³	h a ŋ ²¹³		HAN_NOUN_1			
Taiwanese Hokkien	Taiwanese Hokkien			HAN_NOUN	hàn	han¹¹	h a n ¹¹		HAN_NOUN_1			
Sino-Vietnamese	Sino-Vietnamese			HAN_NOUN	ʜán	haːn˧˦	h aː n ˧˦		HAN_NOUN_1			
Sino-Korean	Sino-Korean			HAN_NOUN	한	han	h a n		HAN_NOUN_1			
Sino-Japanese	Sino-Japanese			HAN_NOUN	かん	kãɴ	k ã ɴ		HAN_NOUN_1			
Old Chinese	Old Chinese			LINE_NOUN	行	ɡaːŋ	ɡ aː ŋ		LINE_NOUN_1			
Middle Chinese	Middle Chinese			LINE_NOUN	行	ɦɑŋ˦	ɦ ɑ ŋ ˦		LINE_NOUN_1			
Standard Mandarin	Standard Mandarin			LINE_NOUN	hánɡ	xɑŋ³⁵	x ɑ ŋ ³⁵		LINE_NOUN_1			
Sichuanese	Sichuanese			LINE_NOUN	hanɡ²	xaŋ²¹	x a ŋ ²¹		LINE_NOUN_1			
Jin	Jin			LINE_NOUN	hon¹	xɒ̃¹¹	x ɒ̃ ¹¹		LINE_NOUN_1			
Xiang	Xiang			LINE_NOUN	han²	xan¹³	x a n ¹³		LINE_NOUN_1			
Shanghainese	Shanghainese			LINE_NOUN	³hhaan	ɦɑ̃²³	ɦ ɑ̃ ²³		LINE_NOUN_1			
Gan	Gan			LINE_NOUN	honɡ²	hɔŋ²⁴	h ɔ ŋ ²⁴		LINE_NOUN_1			
Cantonese	Cantonese			LINE_NOUN	honɡ⁴	hɔːŋ²¹	h ɔː ŋ ²¹		LINE_NOUN_1			
Hoisanese	Hoisanese			LINE_NOUN	honɡ³	hɔŋ²²	h ɔ ŋ ²²		LINE_NOUN_1			
Sixian	Sixian			LINE_NOUN	hònɡ	hoŋ¹¹	h o ŋ ¹¹		LINE_NOUN_1			
Meixian	Meixian			LINE_NOUN	honɡ²	hɔŋ¹¹	h ɔ ŋ ¹¹		LINE_NOUN_1			
Min Bei	Min Bei			LINE_NOUN	ǒ̤nɡ	ɔŋ²¹	ɔ ŋ ²¹		LINE_NOUN_1			
Fuzhounese	Fuzhounese			LINE_NOUN	ònɡ	owŋ⁵³	o w ŋ ⁵³		LINE_NOUN_1			
Teochew	Teochew			LINE_NOUN	hânɡ	haŋ⁵⁵	h a ŋ ⁵⁵		LINE_NOUN_1			
Taiwanese Hokkien	Taiwanese Hokkien			LINE_NOUN	hânɡ	haŋ²⁴	h a ŋ ²⁴		LINE_NOUN_1			
Sino-Vietnamese	Sino-Vietnamese			LINE_NOUN	hànɡ	haːŋ˨˩	h aː ŋ ˨˩		LINE_NOUN_1			
Sino-Korean	Sino-Korean			LINE_NOUN	행	hɛŋ	h ɛ ŋ		LINE_NOUN_1			
Sino-Japanese	Sino-Japanese			LINE_NOUN	ぎょう	ɡʲoː	ɡʲ oː		LINE_NOUN_1			
Sino-Japanese	Sino-Japanese			LINE_NOUN	こう	koː	k oː		LINE_NOUN_1			
Old Chinese	Old Chinese			GOOD_ADJ	好	qʰuːʔ	qʰ uː ʔ		GOOD_ADJ_1			
Middle Chinese	Middle Chinese			GOOD_ADJ	好	hɑu˧˥	h ɑ u ˧˥		GOOD_ADJ_1			
Standard Mandarin	Standard Mandarin			GOOD_ADJ	hǎo	xɑw²¹⁴	x ɑ w ²¹⁴		GOOD_ADJ_1			
Sichuanese	Sichuanese			GOOD_ADJ	hao³	xaw⁵³	x a w ⁵³		GOOD_ADJ_1			
Jin	Jin			GOOD_ADJ	hau²	xaw⁵³	x a w ⁵³		GOOD_ADJ_1			
Xiang	Xiang			GOOD_ADJ	hau³	xɒw⁴¹	x ɒ w ⁴¹		GOOD_ADJ_1			
Shanghainese	Shanghainese			GOOD_ADJ	²hau	hɔ³⁴	h ɔ ³⁴		GOOD_ADJ_1			
Gan	Gan			GOOD_ADJ	hau³	haw²¹³	h a w ²¹³		GOOD_ADJ_1			
Cantonese	Cantonese			GOOD_ADJ	hou²	how³⁵	h o w ³⁵		GOOD_ADJ_1			
Hoisanese	Hoisanese			GOOD_ADJ	hau²	haw⁵⁵	h a w ⁵⁵		GOOD_ADJ_1			
Sixian	Sixian			GOOD_ADJ	hó	ho³¹	h o ³¹		GOOD_ADJ_1			
Meixian	Meixian			GOOD_ADJ	hau³	haw³¹	h a w ³¹		GOOD_ADJ_1			
Min Bei	Min Bei			GOOD_ADJ	hǎu	xaw²¹	x a w ²¹		GOOD_ADJ_1			
Fuzhounese	Fuzhounese			GOOD_ADJ	hō̤	ho³³	h o ³³		GOOD_ADJ_1			
Teochew	Teochew			GOOD_ADJ	hó	ho⁵²	h o ⁵²		GOOD_ADJ_1			
Taiwanese Hokkien	Taiwanese Hokkien			GOOD_ADJ	hó	ho⁵³	h o ⁵³		GOOD_ADJ_1			
Sino-Vietnamese	Sino-Vietnamese			GOOD_ADJ	hảo	haːw˧˩	h aː w ˧˩		GOOD_ADJ_1			
Sino-Korean	Sino-Korean			GOOD_ADJ	호	ɸʷo	ɸʷ o		GOOD_ADJ_1			
Sino-Japanese	Sino-Japanese			GOOD_ADJ	こう	koː	k oː		GOOD_ADJ_1			
Old Chinese	Old Chinese			GRAIN_NOUN	禾	ɡoːl	ɡ oː l		GRAIN_NOUN_1			
Middle Chinese	Middle Chinese			GRAIN_NOUN	禾	ɦuɑ˦	ɦ u ɑ ˦		GRAIN_NOUN_1			
Standard Mandarin	Standard Mandarin			GRAIN_NOUN	hé	xɤ³⁵	x ɤ ³⁵		GRAIN_NOUN_1			
Jin	Jin			GRAIN_NOUN	hue³	xwɤ⁴⁵	x w ɤ ⁴⁵		GRAIN_NOUN_1			
Xiang	Xiang			GRAIN_NOUN	o²	o¹³	o ¹³		GRAIN_NOUN_1			
Shanghainese	Shanghainese			GRAIN_NOUN	³hhu	ɦu²³	ɦ u ²³		GRAIN_NOUN_1			
Gan	Gan			GRAIN_NOUN	uo⁴	wo³⁵	w o ³⁵		GRAIN_NOUN_1			
Cantonese	Cantonese			GRAIN_NOUN	wo⁴	wɔː²¹	w ɔː ²¹		GRAIN_NOUN_1			
Sixian	Sixian			GRAIN_NOUN	vô	vo²⁴	v o ²⁴		GRAIN_NOUN_1			
Meixian	Meixian			GRAIN_NOUN	vo²	ʋo¹¹	ʋ o ¹¹		GRAIN_NOUN_1			
Min Bei	Min Bei			GRAIN_NOUN	ô	o³³	o ³³		GRAIN_NOUN_1			
Fuzhounese	Fuzhounese			GRAIN_NOUN	huò	hwo⁵³	h w o ⁵³		GRAIN_NOUN_1			
Teochew	Teochew			GRAIN_NOUN	hua⁵	hwa⁵⁵	h w a ⁵⁵		GRAIN_NOUN_1			
Taiwanese Hokkien	Taiwanese Hokkien			GRAIN_NOUN	hô	hɤ²³	h ɤ ²³		GRAIN_NOUN_1			
Sino-Korean	Sino-Korean			GRAIN_NOUN	화	ɸʷa	ɸʷ a		GRAIN_NOUN_1			
Sino-Japanese	Sino-Japanese			GRAIN_NOUN	か	ka	k a		GRAIN_NOUN_1			
Old Chinese	Old Chinese			BLACK_ADJ	黑	hmlɯːɡ	h m l ɯː ɡ		BLACK_ADJ_1			
Middle Chinese	Middle Chinese			BLACK_ADJ	黑	hək̚	h ə k̚		BLACK_ADJ_1			
Standard Mandarin	Standard Mandarin			BLACK_ADJ	hēi	xej⁵⁵	x e j ⁵⁵		BLACK_ADJ_1			
Sichuanese	Sichuanese			BLACK_ADJ	he²	xɛ²¹	x ɛ ²¹		BLACK_ADJ_1			
Jin	Jin			BLACK_ADJ	heh⁴	xəʔ²	x ə ʔ ²		BLACK_ADJ_1			
