l1	phone_l1	l2	phone_l2	surprisal
Tubar	('h',)	Huichol	-	1.688
Tubar	('h',)	Huichol	h	3.183
Tubar	('i',)	Huichol	i	1.465
Tubar	('i',)	Huichol	-	2.733
Tubar	('i̠',)	Huichol	ɑ	3.515
Tubar	('i̠',)	Huichol	eː	5.066
Tubar	('j',)	Huichol	-	4.058
Tubar	('j',)	Huichol	h	4.316
Tubar	('k',)	Huichol	-	1.992
Tubar	('k',)	Huichol	k	2.141
Tubar	('kʷ',)	Huichol	t	3.772
Tubar	('kʷ',)	Huichol	eː	4.806
Tubar	('l',)	Huichol	-	3.461
Tubar	('l',)	Huichol	r	4.11
Tubar	('m',)	Huichol	-	1.538
Tubar	('m',)	Huichol	m	2.026
Tubar	('n',)	Huichol	n	1.621
Tubar	('n',)	Huichol	-	2.412
Tubar	('nʲ',)	Huichol	eː	4.286
Tubar	('nʲ',)	Huichol	ei̯̯	4.286
Tubar	('o',)	Huichol	-	1.961
Tubar	('o',)	Huichol	u	2.062
Tubar	('oi̯̯',)	Huichol	eː	4.286
Tubar	('oi̯̯',)	Huichol	ei̯̯	4.286
Tubar	('oː',)	Huichol	eː	4.286
Tubar	('oː',)	Huichol	ei̯̯	4.286
Tubar	('oːi̯̯',)	Huichol	a	3.515
Tubar	('oːi̯̯',)	Huichol	eː	5.066
Tubar	('p',)	Huichol	-	2.383
Tubar	('p',)	Huichol	t	4.299
Tubar	('r',)	Huichol	-	0.816
Tubar	('r',)	Huichol	e	3.356
Tubar	('s',)	Huichol	r	2.127
Tubar	('s',)	Huichol	n	2.831
Tubar	('t',)	Huichol	-	1.009
Tubar	('t',)	Huichol	t	1.701
Tubar	('u',)	Huichol	-	2.417
Tubar	('u',)	Huichol	ɨ	2.862
Tubar	('ui̯̯',)	Huichol	eː	4.286
Tubar	('ui̯̯',)	Huichol	ei̯̯	4.286
Tubar	('uː',)	Huichol	eː	4.286
Tubar	('uː',)	Huichol	ei̯̯	4.286
Tubar	('u̠',)	Huichol	eː	4.286
Tubar	('u̠',)	Huichol	ei̯̯	4.286
Tubar	('v',)	Huichol	-	3.682
Tubar	('v',)	Huichol	h	4.106
Tubar	('w',)	Huichol	-	2.525
Tubar	('w',)	Huichol	h	2.556
Tubar	('y',)	Huichol	eː	4.286
Tubar	('y',)	Huichol	ei̯̯	4.286
Tubar	('ɑ',)	Huichol	ai̯̯	2.965
Tubar	('ɑ',)	Huichol	eː	5.382
Tubar	('ɑ̠',)	Huichol	ai̯̯	2.878
Tubar	('ɑ̠',)	Huichol	ɯ	4.949
Tubar	('ɡ',)	Huichol	eː	4.286
Tubar	('ɡ',)	Huichol	ei̯̯	4.286
Tubar	('ɲ',)	Huichol	-	3.818
Tubar	('ɲ',)	Huichol	k	4.077
Tubar	('ʦ',)	Huichol	n	3.774
Tubar	('ʦ',)	Huichol	t	4.808
Tubar	('-',)	Kawaiisu	eː	4.591
Tubar	('-',)	Kawaiisu	ui̯̯	4.591
Tubar	('a',)	Kawaiisu	-	2.078
Tubar	('a',)	Kawaiisu	i	2.351
Tubar	('ai̯̯',)	Kawaiisu	aː	3.614
Tubar	('ai̯̯',)	Kawaiisu	eː	5.165
Tubar	('b',)	Kawaiisu	-	3.136
Tubar	('b',)	Kawaiisu	kʷ	3.915
Tubar	('c',)	Kawaiisu	z	3.221
Tubar	('c',)	Kawaiisu	ʔ	4.255
Tubar	('e',)	Kawaiisu	ɨ	2.449
Tubar	('e',)	Kawaiisu	u	3.147
Tubar	('e̠',)	Kawaiisu	ɑ	2.49
Tubar	('e̠',)	Kawaiisu	ɯ	5.182
Tubar	('h',)	Kawaiisu	-	2.421
Tubar	('h',)	Kawaiisu	h	2.637
Tubar	('i',)	Kawaiisu	i	1.604
Tubar	('i',)	Kawaiisu	-	2.159
Tubar	('i̠',)	Kawaiisu	ɑ	1.954
Tubar	('i̠',)	Kawaiisu	ɯ	3.786
Tubar	('j',)	Kawaiisu	-	2.183
Tubar	('j',)	Kawaiisu	w	3.884
Tubar	('k',)	Kawaiisu	ɡ	2.32
Tubar	('k',)	Kawaiisu	k	3.23
Tubar	('kʷ',)	Kawaiisu	h	3.498
Tubar	('kʷ',)	Kawaiisu	eː	5.308
Tubar	('l',)	Kawaiisu	-	2.54
Tubar	('l',)	Kawaiisu	p	2.648
Tubar	('m',)	Kawaiisu	-	2.451
Tubar	('m',)	Kawaiisu	n	3.288
Tubar	('n',)	Kawaiisu	-	2.751
Tubar	('n',)	Kawaiisu	n	2.812
Tubar	('nʲ',)	Kawaiisu	z	4.279
Tubar	('nʲ',)	Kawaiisu	eː	4.796
Tubar	('o',)	Kawaiisu	a	1.338
Tubar	('o',)	Kawaiisu	-	2.294
Tubar	('oi̯̯',)	Kawaiisu	w	3.186
Tubar	('oː',)	Kawaiisu	eː	4.591
Tubar	('oː',)	Kawaiisu	ui̯̯	4.591
Tubar	('oːi̯̯',)	Kawaiisu	a	3.966
Tubar	('oːi̯̯',)	Kawaiisu	eː	5.0
Tubar	('p',)	Kawaiisu	m	3.409
Tubar	('p',)	Kawaiisu	h	4.276
Tubar	('r',)	Kawaiisu	v	1.402
Tubar	('r',)	Kawaiisu	-	2.38
Tubar	('s',)	Kawaiisu	v	2.458
Tubar	('s',)	Kawaiisu	s	4.001
Tubar	('t',)	Kawaiisu	-	1.607
Tubar	('t',)	Kawaiisu	t	2.046
Tubar	('u',)	Kawaiisu	i	3.11
Tubar	('u',)	Kawaiisu	-	3.464
Tubar	('ui̯̯',)	Kawaiisu	w	3.654
Tubar	('ui̯̯',)	Kawaiisu	eː	5.205
Tubar	('uː',)	Kawaiisu	w	3.498
Tubar	('uː',)	Kawaiisu	eː	5.308
Tubar	('u̠',)	Kawaiisu	i	3.048
Tubar	('v',)	Kawaiisu	p	3.417
Tubar	('v',)	Kawaiisu	b	4.28
Tubar	('w',)	Kawaiisu	oː	2.91
Tubar	('w',)	Kawaiisu	p	3.738
Tubar	('y',)	Kawaiisu	a	3.507
Tubar	('y',)	Kawaiisu	eː	5.233
Tubar	('ɑ',)	Kawaiisu	ɑ	3.554
Tubar	('ɑ',)	Kawaiisu	i	3.638
Tubar	('ɑ̠',)	Kawaiisu	ɑ	3.486
Tubar	('ɑ̠',)	Kawaiisu	ɯ	4.52
Tubar	('ɡ',)	Kawaiisu	u	4.003
Tubar	('ɡ',)	Kawaiisu	-	4.003
Tubar	('ɲ',)	Kawaiisu	u̯aː	3.498
Tubar	('ɲ',)	Kawaiisu	eː	5.308
Tubar	('ʦ',)	Kawaiisu	eː	4.591
Tubar	('ʦ',)	Kawaiisu	ui̯̯	4.591
Tubar	('-',)	Luiseño	ɑ̠	4.403
Tubar	('-',)	Luiseño	ʔ	4.403
Tubar	('a',)	Luiseño	a	0.994
Tubar	('a',)	Luiseño	-	2.32
Tubar	('ai̯̯',)	Luiseño	e	3.561
Tubar	('ai̯̯',)	Luiseño	ɑ̠	5.112
Tubar	('b',)	Luiseño	p	2.727
Tubar	('b',)	Luiseño	-	5.062
Tubar	('c',)	Luiseño	m	3.585
Tubar	('c',)	Luiseño	ʃ	3.844
Tubar	('e',)	Luiseño	o	2.35
Tubar	('e',)	Luiseño	u	2.441
Tubar	('e̠',)	Luiseño	oː	3.61
Tubar	('e̠',)	Luiseño	ɑ	4.302
Tubar	('h',)	Luiseño	ʔ	3.396
Tubar	('h',)	Luiseño	k	3.567
Tubar	('i',)	Luiseño	-	2.014
Tubar	('i',)	Luiseño	a	2.772
Tubar	('i̠',)	Luiseño	ɑ̠	4.403
Tubar	('i̠',)	Luiseño	ʔ	4.403
Tubar	('j',)	Luiseño	e	2.368
Tubar	('j',)	Luiseño	-	4.351
Tubar	('k',)	Luiseño	t	2.539
Tubar	('k',)	Luiseño	p	3.68
Tubar	('kʷ',)	Luiseño	ʂ	3.561
Tubar	('kʷ',)	Luiseño	ɑ̠	5.112
Tubar	('l',)	Luiseño	l	2.009
Tubar	('l',)	Luiseño	ʃ	3.294
Tubar	('m',)	Luiseño	-	2.241
Tubar	('m',)	Luiseño	m	2.6
Tubar	('n',)	Luiseño	-	2.334
Tubar	('n',)	Luiseño	t	3.218
Tubar	('nʲ',)	Luiseño	i	3.842
Tubar	('nʲ',)	Luiseño	ɑ̠	4.876
Tubar	('o',)	Luiseño	a	2.687
Tubar	('o',)	Luiseño	w	3.005
Tubar	('oi̯̯',)	Luiseño	a	3.982
Tubar	('oi̯̯',)	Luiseño	ɑ̠	4.757
Tubar	('oː',)	Luiseño	ɑ̠	4.403
Tubar	('oː',)	Luiseño	ʔ	4.403
Tubar	('oːi̯̯',)	Luiseño	-	3.561
Tubar	('oːi̯̯',)	Luiseño	ɑ̠	5.112
Tubar	('p',)	Luiseño	-	3.481
Tubar	('p',)	Luiseño	t	4.056
Tubar	('r',)	Luiseño	-	1.45
Tubar	('r',)	Luiseño	l	2.736
Tubar	('s',)	Luiseño	p	3.36
Tubar	('s',)	Luiseño	m	3.397
Tubar	('t',)	Luiseño	t	1.42
Tubar	('t',)	Luiseño	-	1.966
Tubar	('u',)	Luiseño	i	3.185
Tubar	('u',)	Luiseño	a	3.663
Tubar	('ui̯̯',)	Luiseño	ɑ̠	4.403
Tubar	('ui̯̯',)	Luiseño	ʔ	4.403
Tubar	('uː',)	Luiseño	ɑ̠	4.403
Tubar	('uː',)	Luiseño	ʔ	4.403
Tubar	('u̠',)	Luiseño	m	3.982
Tubar	('u̠',)	Luiseño	ɑ̠	4.757
Tubar	('v',)	Luiseño	p	2.817
Tubar	('v',)	Luiseño	ʂ	3.62
Tubar	('w',)	Luiseño	p	2.358
Tubar	('w',)	Luiseño	j	3.298
Tubar	('y',)	Luiseño	w	3.812
Tubar	('y',)	Luiseño	x	4.587
Tubar	('ɑ',)	Luiseño	i	3.402
Tubar	('ɑ',)	Luiseño	iː	4.436
Tubar	('ɑ̠',)	Luiseño	o	3.976
Tubar	('ɑ̠',)	Luiseño	ɑ̠	4.668
Tubar	('ɡ',)	Luiseño	-	4.122
Tubar	('ɡ',)	Luiseño	ɑ̠	4.639
Tubar	('ɲ',)	Luiseño	-	3.421
Tubar	('ɲ',)	Luiseño	ɑ̠	5.23
Tubar	('ʦ',)	Luiseño	-	3.952
Tubar	('ʦ',)	Luiseño	ʔ	4.728
Tubar	('-',)	Mayo	ei̯̯	4.441
Tubar	('-',)	Mayo	ɑ̠	4.441
Tubar	('a',)	Mayo	a	0.72
Tubar	('a',)	Mayo	-	3.012
Tubar	('ai̯̯',)	Mayo	i	4.3
Tubar	('ai̯̯',)	Mayo	ei̯̯	4.558
Tubar	('b',)	Mayo	b	3.092
Tubar	('b',)	Mayo	ei̯̯	5.422
Tubar	('c',)	Mayo	ʧ	2.696
Tubar	('c',)	Mayo	r	4.084
Tubar	('e',)	Mayo	e	0.839
Tubar	('e',)	Mayo	i	5.045
Tubar	('e̠',)	Mayo	ɑ	2.222
Tubar	('h',)	Mayo	-	3.004
Tubar	('h',)	Mayo	h	3.275
Tubar	('i',)	Mayo	i	1.531
Tubar	('i',)	Mayo	-	2.383
Tubar	('i̠',)	Mayo	u	4.205
Tubar	('i̠',)	Mayo	ɑ	4.463
Tubar	('j',)	Mayo	w	3.244
Tubar	('j',)	Mayo	h	3.674
Tubar	('k',)	Mayo	k	1.392
Tubar	('k',)	Mayo	-	2.931
Tubar	('kʷ',)	Mayo	-	2.589
Tubar	('l',)	Mayo	-	2.049
Tubar	('l',)	Mayo	s	4.117
Tubar	('m',)	Mayo	-	1.232
Tubar	('m',)	Mayo	m	2.167
Tubar	('n',)	Mayo	n	1.777
Tubar	('n',)	Mayo	-	2.6
Tubar	('nʲ',)	Mayo	ei̯̯	4.441
Tubar	('nʲ',)	Mayo	ɑ̠	4.441
Tubar	('o',)	Mayo	o	1.673
Tubar	('o',)	Mayo	-	3.2
Tubar	('oi̯̯',)	Mayo	ei̯̯	4.441
Tubar	('oi̯̯',)	Mayo	ɑ̠	4.441
Tubar	('oː',)	Mayo	ei̯̯	4.441
Tubar	('oː',)	Mayo	ɑ̠	4.441
Tubar	('oːi̯̯',)	Mayo	ei̯̯	4.441
Tubar	('oːi̯̯',)	Mayo	ɑ̠	4.441
Tubar	('p',)	Mayo	c	3.743
Tubar	('p',)	Mayo	-	4.172
Tubar	('r',)	Mayo	-	1.79
Tubar	('r',)	Mayo	m	3.235
Tubar	('s',)	Mayo	s	1.121
Tubar	('s',)	Mayo	-	4.553
Tubar	('t',)	Mayo	t	1.442
Tubar	('t',)	Mayo	-	1.726
Tubar	('u',)	Mayo	u	2.931
Tubar	('u',)	Mayo	-	3.201
Tubar	('ui̯̯',)	Mayo	ei̯̯	4.441
Tubar	('ui̯̯',)	Mayo	ɑ̠	4.441
Tubar	('uː',)	Mayo	u	3.594
Tubar	('uː',)	Mayo	ei̯̯	5.145
Tubar	('u̠',)	Mayo	ei̯̯	4.441
Tubar	('u̠',)	Mayo	ɑ̠	4.441
Tubar	('v',)	Mayo	w	2.962
Tubar	('v',)	Mayo	b	3.566
Tubar	('w',)	Mayo	w	2.458
Tubar	('w',)	Mayo	b	3.752
Tubar	('y',)	Mayo	ei̯̯	4.441
Tubar	('y',)	Mayo	ɑ̠	4.441
Tubar	('ɑ',)	Mayo	i	3.277
Tubar	('ɑ',)	Mayo	i̠	4.056
Tubar	('ɑ̠',)	Mayo	i	3.097
Tubar	('ɡ',)	Mayo	ei̯̯	4.441
Tubar	('ɡ',)	Mayo	ɑ̠	4.441
Tubar	('ɲ',)	Mayo	-	4.159
Tubar	('ɲ',)	Mayo	ei̯̯	4.676
Tubar	('ʦ',)	Mayo	ʦ	4.417
Tubar	('ʦ',)	Mayo	ʧ	4.417
Tubar	('-',)	Mono	eː	4.444
Tubar	('-',)	Mono	ɡʱ	4.444
Tubar	('a',)	Mono	a	1.316
Tubar	('a',)	Mono	-	2.121
Tubar	('ai̯̯',)	Mono	eː	4.444
Tubar	('ai̯̯',)	Mono	ɡʱ	4.444
Tubar	('b',)	Mono	q	3.115
Tubar	('b',)	Mono	p	4.241
Tubar	('c',)	Mono	ʔ	3.779
Tubar	('c',)	Mono	s	4.299
Tubar	('e',)	Mono	ɨ	1.766
Tubar	('e',)	Mono	u	3.724
Tubar	('e̠',)	Mono	ɑ	3.542
Tubar	('e̠',)	Mono	-	4.325
Tubar	('h',)	Mono	h	2.766
Tubar	('h',)	Mono	k	4.112
Tubar	('i',)	Mono	-	1.874
Tubar	('i',)	Mono	i	2.024
Tubar	('i̠',)	Mono	ɑ	3.413
Tubar	('i̠',)	Mono	u	4.447
Tubar	('j',)	Mono	-	3.192
Tubar	('j',)	Mono	h	4.137
Tubar	('k',)	Mono	-	2.941
Tubar	('k',)	Mono	t	2.965
Tubar	('kʷ',)	Mono	h	3.223
Tubar	('l',)	Mono	-	2.384
Tubar	('l',)	Mono	s	2.788
Tubar	('m',)	Mono	-	1.977
Tubar	('m',)	Mono	w	3.832
Tubar	('n',)	Mono	-	1.552
Tubar	('n',)	Mono	n	4.317
Tubar	('nʲ',)	Mono	eː	4.444
Tubar	('nʲ',)	Mono	ɡʱ	4.444
Tubar	('o',)	Mono	o	2.078
Tubar	('o',)	Mono	a	2.766
Tubar	('oi̯̯',)	Mono	ɨː	4.173
Tubar	('oi̯̯',)	Mono	eː	4.69
Tubar	('oː',)	Mono	eː	4.444
Tubar	('oː',)	Mono	ɡʱ	4.444
Tubar	('oːi̯̯',)	Mono	ɨ	4.173
Tubar	('oːi̯̯',)	Mono	eː	4.69
Tubar	('p',)	Mono	-	3.927
Tubar	('p',)	Mono	t	4.102
Tubar	('r',)	Mono	-	0.801
Tubar	('r',)	Mono	ɨ	4.569
Tubar	('s',)	Mono	p	3.279
Tubar	('s',)	Mono	ɡ	3.329
Tubar	('t',)	Mono	-	1.675
Tubar	('t',)	Mono	t	2.088
Tubar	('u',)	Mono	i	3.099
Tubar	('u',)	Mono	u	3.163
Tubar	('ui̯̯',)	Mono	e	3.359
Tubar	('ui̯̯',)	Mono	eː	5.427
Tubar	('uː',)	Mono	eː	4.444
Tubar	('uː',)	Mono	ɡʱ	4.444
Tubar	('u̠',)	Mono	ɯ	4.173
Tubar	('u̠',)	Mono	eː	4.69
Tubar	('v',)	Mono	p	1.975
Tubar	('v',)	Mono	t	4.489
Tubar	('w',)	Mono	p	2.26
Tubar	('w',)	Mono	w	2.907
Tubar	('y',)	Mono	eː	4.444
Tubar	('y',)	Mono	ɡʱ	4.444
Tubar	('ɑ',)	Mono	ɑ	3.063
Tubar	('ɑ',)	Mono	eː	5.481
Tubar	('ɑ̠',)	Mono	eː	4.444
Tubar	('ɑ̠',)	Mono	ɡʱ	4.444
Tubar	('ɡ',)	Mono	pː	3.223
Tubar	('ɲ',)	Mono	nː	3.63
Tubar	('ɲ',)	Mono	eː	5.181
Tubar	('ʦ',)	Mono	p	3.902
Tubar	('ʦ',)	Mono	m	4.678
Tubar	('-',)	Northern Paiute	nː	4.426
Tubar	('-',)	Northern Paiute	ui̯̯	4.426
Tubar	('a',)	Northern Paiute	a	1.033
Tubar	('a',)	Northern Paiute	-	2.189
Tubar	('ai̯̯',)	Northern Paiute	nː	4.426
Tubar	('ai̯̯',)	Northern Paiute	ui̯̯	4.426
Tubar	('b',)	Northern Paiute	kʷ	3.239
Tubar	('b',)	Northern Paiute	p	4.273
Tubar	('c',)	Northern Paiute	h	2.48
Tubar	('c',)	Northern Paiute	-	4.43
Tubar	('e',)	Northern Paiute	ɨ	1.36
Tubar	('e',)	Northern Paiute	-	3.373
Tubar	('e̠',)	Northern Paiute	-	3.524
Tubar	('e̠',)	Northern Paiute	ɯ	3.866
Tubar	('h',)	Northern Paiute	h	2.439
Tubar	('h',)	Northern Paiute	k	3.286
Tubar	('i',)	Northern Paiute	i	1.818
Tubar	('i',)	Northern Paiute	-	2.316
Tubar	('i̠',)	Northern Paiute	ɑ	3.302
Tubar	('i̠',)	Northern Paiute	nː	5.286
Tubar	('j',)	Northern Paiute	-	2.54
Tubar	('j',)	Northern Paiute	ai̯̯	3.919
Tubar	('k',)	Northern Paiute	-	1.871
Tubar	('k',)	Northern Paiute	p	2.555
Tubar	('kʷ',)	Northern Paiute	-	3.309
Tubar	('kʷ',)	Northern Paiute	nː	5.377
Tubar	('l',)	Northern Paiute	-	2.184
Tubar	('l',)	Northern Paiute	ui̯̯	3.938
Tubar	('m',)	Northern Paiute	k	2.384
Tubar	('m',)	Northern Paiute	m	2.73
Tubar	('n',)	Northern Paiute	k	2.293
Tubar	('n',)	Northern Paiute	n	3.109
Tubar	('nʲ',)	Northern Paiute	nː	4.426
Tubar	('nʲ',)	Northern Paiute	ui̯̯	4.426
Tubar	('o',)	Northern Paiute	-	1.504
Tubar	('o',)	Northern Paiute	o	2.386
Tubar	('oi̯̯',)	Northern Paiute	ɨ	3.169
Tubar	('oː',)	Northern Paiute	nː	4.426
Tubar	('oː',)	Northern Paiute	ui̯̯	4.426
Tubar	('oːi̯̯',)	Northern Paiute	nː	4.426
Tubar	('oːi̯̯',)	Northern Paiute	ui̯̯	4.426
Tubar	('p',)	Northern Paiute	-	2.776
Tubar	('p',)	Northern Paiute	t	4.326
Tubar	('r',)	Northern Paiute	-	0.698
Tubar	('r',)	Northern Paiute	a	4.138
Tubar	('s',)	Northern Paiute	h	3.114
Tubar	('s',)	Northern Paiute	sː	3.222
Tubar	('t',)	Northern Paiute	-	1.242
Tubar	('t',)	Northern Paiute	t	2.504
Tubar	('u',)	Northern Paiute	-	2.464
Tubar	('u',)	Northern Paiute	u	3.168
Tubar	('ui̯̯',)	Northern Paiute	w	3.309
Tubar	('ui̯̯',)	Northern Paiute	nː	5.377
Tubar	('uː',)	Northern Paiute	nː	4.426
Tubar	('uː',)	Northern Paiute	ui̯̯	4.426
Tubar	('u̠',)	Northern Paiute	ɯ	3.728
Tubar	('u̠',)	Northern Paiute	nː	5.02
Tubar	('v',)	Northern Paiute	p	2.818
Tubar	('v',)	Northern Paiute	pː	3.842
Tubar	('w',)	Northern Paiute	-	2.242
Tubar	('w',)	Northern Paiute	p	3.653
Tubar	('y',)	Northern Paiute	nː	4.426
Tubar	('y',)	Northern Paiute	ui̯̯	4.426
Tubar	('ɑ',)	Northern Paiute	iː	2.642
Tubar	('ɑ',)	Northern Paiute	ɑ	4.717
Tubar	('ɑ̠',)	Northern Paiute	nː	4.426
Tubar	('ɑ̠',)	Northern Paiute	ui̯̯	4.426
Tubar	('ɡ',)	Northern Paiute	nː	4.426
Tubar	('ɡ',)	Northern Paiute	ui̯̯	4.426
Tubar	('ɲ',)	Northern Paiute	u	3.169
Tubar	('ʦ',)	Northern Paiute	nː	4.426
Tubar	('ʦ',)	Northern Paiute	ui̯̯	4.426
Tubar	('-',)	Northern Tepehuan	eː	4.604
Tubar	('-',)	Northern Tepehuan	ei̯̯	4.604
Tubar	('a',)	Northern Tepehuan	a	1.566
Tubar	('a',)	Northern Tepehuan	-	2.354
Tubar	('ai̯̯',)	Northern Tepehuan	o	3.805
Tubar	('ai̯̯',)	Northern Tepehuan	eː	5.356
Tubar	('b',)	Northern Tepehuan	b	3.539
Tubar	('b',)	Northern Tepehuan	eː	5.607
Tubar	('c',)	Northern Tepehuan	s	3.352
Tubar	('c',)	Northern Tepehuan	eː	5.428
Tubar	('e',)	Northern Tepehuan	u	2.355
Tubar	('e',)	Northern Tepehuan	-	3.46
Tubar	('e̠',)	Northern Tepehuan	ɯ	4.161
Tubar	('e̠',)	Northern Tepehuan	i	4.336
Tubar	('h',)	Northern Tepehuan	-	1.974
Tubar	('h',)	Northern Tepehuan	d	4.657
Tubar	('i',)	Northern Tepehuan	i	2.073
Tubar	('i',)	Northern Tepehuan	a	2.718
Tubar	('i̠',)	Northern Tepehuan	ɯ	4.205
Tubar	('i̠',)	Northern Tepehuan	eː	4.98
Tubar	('j',)	Northern Tepehuan	l	3.671
Tubar	('j',)	Northern Tepehuan	-	4.104
Tubar	('k',)	Northern Tepehuan	-	2.558
Tubar	('k',)	Northern Tepehuan	c	3.31
Tubar	('kʷ',)	Northern Tepehuan	-	3.805
Tubar	('kʷ',)	Northern Tepehuan	eː	5.356
Tubar	('l',)	Northern Tepehuan	-	2.436
Tubar	('l',)	Northern Tepehuan	l	3.591
Tubar	('m',)	Northern Tepehuan	m	1.926
Tubar	('m',)	Northern Tepehuan	-	2.054
Tubar	('n',)	Northern Tepehuan	n	2.594
Tubar	('n',)	Northern Tepehuan	t	3.955
Tubar	('nʲ',)	Northern Tepehuan	aːi̯̯	4.072
Tubar	('nʲ',)	Northern Tepehuan	eː	5.106
Tubar	('o',)	Northern Tepehuan	o	1.981
Tubar	('o',)	Northern Tepehuan	-	2.076
Tubar	('oi̯̯',)	Northern Tepehuan	e	3.406
Tubar	('oː',)	Northern Tepehuan	eː	4.604
Tubar	('oː',)	Northern Tepehuan	ei̯̯	4.604
Tubar	('oːi̯̯',)	Northern Tepehuan	eː	4.604
Tubar	('oːi̯̯',)	Northern Tepehuan	ei̯̯	4.604
Tubar	('p',)	Northern Tepehuan	b	4.092
Tubar	('p',)	Northern Tepehuan	m	4.35
Tubar	('r',)	Northern Tepehuan	-	0.895
Tubar	('r',)	Northern Tepehuan	r	3.755
Tubar	('s',)	Northern Tepehuan	j	3.182
Tubar	('s',)	Northern Tepehuan	-	3.217
Tubar	('t',)	Northern Tepehuan	-	1.537
Tubar	('t',)	Northern Tepehuan	t	1.541
Tubar	('u',)	Northern Tepehuan	o	3.017
Tubar	('u',)	Northern Tepehuan	-	3.272
Tubar	('ui̯̯',)	Northern Tepehuan	ui̯̯	3.406
Tubar	('uː',)	Northern Tepehuan	o	3.539
Tubar	('uː',)	Northern Tepehuan	eː	5.607
Tubar	('u̠',)	Northern Tepehuan	eː	4.604
Tubar	('u̠',)	Northern Tepehuan	ei̯̯	4.604
Tubar	('v',)	Northern Tepehuan	r	3.603
Tubar	('v',)	Northern Tepehuan	v	4.379
Tubar	('w',)	Northern Tepehuan	ɡ	2.632
Tubar	('w',)	Northern Tepehuan	v	3.464
Tubar	('y',)	Northern Tepehuan	ui̯̯	3.863
Tubar	('y',)	Northern Tepehuan	eː	5.243
Tubar	('ɑ',)	Northern Tepehuan	-	3.654
Tubar	('ɑ',)	Northern Tepehuan	eː	5.38
Tubar	('ɑ̠',)	Northern Tepehuan	i	4.187
Tubar	('ɑ̠',)	Northern Tepehuan	eː	4.879
Tubar	('ɡ',)	Northern Tepehuan	eː	4.604
Tubar	('ɡ',)	Northern Tepehuan	ei̯̯	4.604
Tubar	('ɲ',)	Northern Tepehuan	ɡ	3.805
Tubar	('ɲ',)	Northern Tepehuan	eː	5.356
Tubar	('ʦ',)	Northern Tepehuan	ʃ	4.338
Tubar	('ʦ',)	Northern Tepehuan	eː	4.855
Tubar	('-',)	Panamint	nː	4.448
Tubar	('-',)	Panamint	ui̯̯	4.448
Tubar	('a',)	Panamint	-	1.594
Tubar	('a',)	Panamint	a	2.054
Tubar	('ai̯̯',)	Panamint	nː	4.448
Tubar	('ai̯̯',)	Panamint	ui̯̯	4.448
Tubar	('b',)	Panamint	kː	3.615
Tubar	('b',)	Panamint	-	3.615
Tubar	('c',)	Panamint	-	3.446
Tubar	('c',)	Panamint	ʔ	3.959
Tubar	('e',)	Panamint	ɨ	2.016
Tubar	('e',)	Panamint	-	2.969
Tubar	('e̠',)	Panamint	ɯ	3.087
Tubar	('e̠',)	Panamint	ɯː	3.862
Tubar	('h',)	Panamint	h	2.34
Tubar	('h',)	Panamint	-	3.357
Tubar	('i',)	Panamint	-	1.985
Tubar	('i',)	Panamint	i	2.088
Tubar	('i̠',)	Panamint	ɑ	2.738
Tubar	('j',)	Panamint	ai̯̯	3.45
Tubar	('j',)	Panamint	s	3.8
Tubar	('k',)	Panamint	-	2.363
Tubar	('k',)	Panamint	k	2.791
Tubar	('kʷ',)	Panamint	-	3.709
Tubar	('kʷ',)	Panamint	nː	5.001
Tubar	('l',)	Panamint	-	2.334
Tubar	('l',)	Panamint	n	3.11
Tubar	('m',)	Panamint	m	2.246
Tubar	('m',)	Panamint	-	3.015
Tubar	('n',)	Panamint	n	2.317
Tubar	('n',)	Panamint	-	2.798
Tubar	('nʲ',)	Panamint	c	3.709
Tubar	('nʲ',)	Panamint	nː	5.001
Tubar	('o',)	Panamint	a	1.49
Tubar	('o',)	Panamint	-	2.191
Tubar	('oi̯̯',)	Panamint	ɨ	3.265
Tubar	('oi̯̯',)	Panamint	nː	5.333
Tubar	('oː',)	Panamint	nː	4.448
Tubar	('oː',)	Panamint	ui̯̯	4.448
Tubar	('oːi̯̯',)	Panamint	ɨ	3.709
Tubar	('oːi̯̯',)	Panamint	nː	5.001
Tubar	('p',)	Panamint	-	3.353
Tubar	('p',)	Panamint	ʔ	4.132
Tubar	('r',)	Panamint	-	0.737
Tubar	('r',)	Panamint	h	4.385
Tubar	('s',)	Panamint	-	2.067
Tubar	('s',)	Panamint	s	3.357
Tubar	('t',)	Panamint	-	1.083
Tubar	('t',)	Panamint	t	2.882
Tubar	('u',)	Panamint	o	3.115
Tubar	('u',)	Panamint	i	3.252
Tubar	('ui̯̯',)	Panamint	nː	4.448
Tubar	('ui̯̯',)	Panamint	ui̯̯	4.448
Tubar	('uː',)	Panamint	nː	4.448
Tubar	('uː',)	Panamint	ui̯̯	4.448
Tubar	('u̠',)	Panamint	ɯ	3.709
Tubar	('u̠',)	Panamint	nː	5.001
Tubar	('v',)	Panamint	p	1.527
Tubar	('w',)	Panamint	-	2.716
Tubar	('w',)	Panamint	p	3.692
Tubar	('y',)	Panamint	w	3.857
Tubar	('y',)	Panamint	nː	4.891
Tubar	('ɑ',)	Panamint	iː	2.808
Tubar	('ɑ',)	Panamint	ɑ	4.621
Tubar	('ɑ̠',)	Panamint	ɯ	2.827
